"","alpha_1","beta_w1_1","beta_w2_1","beta_ta1_1","beta_ta2_1","beta_Ec1_1","beta_Ec2_1","beta_wta_1","beta_wEc_1","beta_taEc_1","alpha_2","beta_w1_2","beta_w2_2","beta_ta1_2","beta_ta2_2","beta_Ec1_2","beta_Ec2_2","beta_wta_2","beta_wEc_2","beta_taEc_2","alpha_3","beta_w1_3","beta_w2_3","beta_ta1_3","beta_ta2_3","beta_Ec1_3","beta_Ec2_3","beta_wta_3","beta_wEc_3","beta_taEc_3","alpha_4","beta_w1_4","beta_w2_4","beta_ta1_4","beta_ta2_4","beta_Ec1_4","beta_Ec2_4","beta_wta_4","beta_wEc_4","beta_taEc_4","alpha_5","beta_w1_5","beta_w2_5","beta_ta1_5","beta_ta2_5","beta_Ec1_5","beta_Ec2_5","beta_wta_5","beta_wEc_5","beta_taEc_5","sigma_1","sigma_2","sigma_3","sigma_4","sigma_5","asc_2","x_female_2","x_mayor45_2","x_underage_in_household_2","x_only_worker_2","x_university_2","x_metropolitana_2","asc_3","x_female_3","x_mayor45_3","x_underage_in_household_3","x_only_worker_3","x_university_3","x_metropolitana_3","asc_4","x_female_4","x_mayor45_4","x_underage_in_household_4","x_only_worker_4","x_university_4","x_metropolitana_4","asc_5","x_female_5","x_mayor45_5","x_underage_in_household_5","x_only_worker_5","x_university_5","x_metropolitana_5"
"beta_taEc_3",74.5785655453801,2370.14319282025,14682.8824654222,-3459.71784554422,359976.183972321,65818.3125779033,10424379.070173,-41456.5874962136,338754.034601152,-305923.094856553,-503.860064782202,-9627.91091296822,-182073.563337326,-11641.5321826935,-87267.835624516,-159774.572239257,-48903271.817835,-190111.677511595,-2919188.77337594,-3149660.18777341,-7248.67277313024,-79564.4155004993,-2118567.86336284,88413.7989487499,2490527.54952572,-3390237.90729698,-638747455.0138,-5222898.83519989,-51486951.6337058,-115386999.823386,-1047.73789644241,-5027.68671140075,-47861.2491860986,-14479.155652225,-333157.004206441,-154306.690092199,-29424867.5345443,-53993.0624654517,-1113299.73151442,-2061022.31459226,725.776772014797,-1044.09991763532,223.73569663614,-2039.08712137491,468624.421046115,-21835.1488001645,1687767.50797406,-6855.77106196433,7968.9925769344,138468.749355525,-120.053300634027,911.313691176474,5580.65949007869,121.872290037572,-589.352566748857,-3281.45688399673,465.661287307739,-1406.07880894095,0,-1975.4224922508,-2017.25924853235,-743.966666050255,6353.72998658568,-2619.34474110603,4287.35802415758,2248.27090278268,-1506.12322613597,816.72624219209,-780.346454121172,580.257619731128,1549.77897182107,-90.9494701772928,-125.510268844664,2482.92053584009,2630.25867752731,2462.91165240109,427.462509833276,905.856722965837,369.254848919809,1024.09103419632,1406.07880894095,360.15990190208,874.933903105557
"alpha_4",1.81898940354586,0,1.81898940354586,5.45696821063757,-32.7418092638254,0,758.518581278622,5.45696821063757,23.6468622460961,121.872290037572,1.81898940354586,0,1.81898940354586,0,-167.347025126219,-27.2848410531878,-2326.48744713515,3.63797880709171,-10.9139364212751,-223.73569663614,0,0,3.63797880709171,-12.732925824821,-23.6468622460961,-85.4925019666553,-8294.59168016911,-38.198777474463,-149.15713109076,-1047.73789644241,-7.27595761418343,0,-94.5874489843845,7.27595761418343,-2950.40081255138,-94.5874489843845,-55506.4616492018,-10.9139364212751,-1286.02550830692,-4705.72558697313,1.81898940354586,-1.81898940354586,0,10.9139364212751,-149.15713109076,-12.732925824821,-3796.2308852002,-21.8278728425503,-60.0266503170133,-607.542460784316,1.81898940354586,1.81898940354586,0,5.45696821063757,1.81898940354586,0,0,0,0,0,0,0,-5.45696821063757,-1.81898940354586,0,0,-1.81898940354586,0,0,21.8278728425503,16.3709046319127,7.27595761418343,10.9139364212751,9.09494701772928,5.45696821063757,7.27595761418343,-10.9139364212751,-7.27595761418343,-1.81898940354586,-5.45696821063757,-3.63797880709171,-1.81898940354586,-1.81898940354586
"beta_w1_4",0,1.81898940354586,20.0088834390044,5.45696821063757,-276.48638933897,21.8278728425503,1642.54743140191,36.3797880709171,349.245965480804,-449.290382675827,1.81898940354586,0,12.732925824821,1.81898940354586,-14.5519152283669,-10.9139364212751,3350.57848133147,20.0088834390044,261.934474110603,41.8367562815547,-1.81898940354586,3.63797880709171,120.053300634027,-38.198777474463,130.967237055302,-150.976120494306,-21451.3420360163,-380.168785341084,-420.186552219093,-5027.68671140075,0,-96.4064383879304,-2046.36307898909,-12.732925824821,-316.504156216979,-1287.84449771047,-213216.480915435,534.782884642482,-3985.40578316897,-1920.85281014442,-1.81898940354586,-1.81898940354586,-23.6468622460961,-23.6468622460961,-249.201548285782,-60.0266503170133,-9216.81930776685,21.8278728425503,-265.572452917695,187.355908565223,1.81898940354586,0,0,-5.45696821063757,0,1.81898940354586,1.81898940354586,1.81898940354586,0,0,0,0,0,1.81898940354586,1.81898940354586,0,0,-1.81898940354586,0,-16.3709046319127,-10.9139364212751,-9.09494701772928,-7.27595761418343,-10.9139364212751,3.63797880709171,-1.81898940354586,14.5519152283669,7.27595761418343,5.45696821063757,5.45696821063757,7.27595761418343,-1.81898940354586,3.63797880709171
"beta_w2_4",1.81898940354586,20.0088834390044,332.875060848892,36.3797880709171,-3348.75949192792,349.245965480804,19399.5219888166,389.263732358813,5313.26804775745,-7965.35459812731,0,12.732925824821,409.272615797818,20.0088834390044,-522.049958817661,260.115484707057,106236.257124692,576.619640924037,5526.08980797231,2431.98883254081,1.81898940354586,121.872290037572,4582.03430753201,-381.98777474463,4600.22420156747,-416.548573412001,66052.9622109607,-4087.26918976754,-3275.99991578609,-47861.2491860986,-94.5874489843845,-2046.36307898909,-115196.598926559,532.963895238936,-47935.827751644,-3987.22477257252,-3630024.36643001,1906.30089491606,201702.277990989,-42809.9156124517,-1.81898940354586,-25.465851649642,-56.3886715099216,21.8278728425503,263.753463514149,-263.753463514149,-4403.77334598452,-125.510268844664,291.038304567337,161.890056915581,5.45696821063757,0,-1.81898940354586,7.27595761418343,1.81898940354586,-7.27595761418343,1.81898940354586,7.27595761418343,0,-3.63797880709171,-5.45696821063757,3.63797880709171,-21.8278728425503,-12.732925824821,7.27595761418343,-9.09494701772928,-9.09494701772928,-12.732925824821,0,29.1038304567337,23.6468622460961,-16.3709046319127,-12.732925824821,5.45696821063757,1.81898940354586,0,-40.0177668780088,-30.9228198602796,-10.9139364212751,-18.1898940354586,-10.9139364212751,-7.27595761418343,-10.9139364212751
"beta_ta1_4",3.63797880709171,5.45696821063757,36.3797880709171,-32.7418092638254,3532.47742168605,120.053300634027,15072.146197781,-276.48638933897,-451.109372079372,1800.7995095104,-1.81898940354586,1.81898940354586,20.0088834390044,-169.166014529765,-909.494701772928,-223.73569663614,-14773.8319355994,-14.5519152283669,41.8367562815547,-5475.15810467303,-14.5519152283669,-38.198777474463,-381.98777474463,-25.465851649642,-6763.00260238349,-1049.55688584596,-152393.113239668,129.148247651756,-5029.50570080429,-14479.155652225,7.27595761418343,-12.732925824821,532.963895238936,-2950.40081255138,36348.8652510568,-4707.54457637668,-124751.750263385,-316.504156216979,-1920.85281014442,30273.4406432137,10.9139364212751,-23.6468622460961,21.8278728425503,-150.976120494306,12947.5665744394,-609.361450187862,9438.73601499945,-249.201548285782,187.355908565223,8205.46119939536,-5.45696821063757,5.45696821063757,12.732925824821,10.9139364212751,-18.1898940354586,-14.5519152283669,-10.9139364212751,-1.81898940354586,0,-5.45696821063757,-9.09494701772928,0,-7.27595761418343,1.81898940354586,0,3.63797880709171,7.27595761418343,10.9139364212751,1.81898940354586,-12.732925824821,-63.664629124105,-20.0088834390044,-38.198777474463,-14.5519152283669,-1.81898940354586,-7.27595761418343,38.198777474463,67.3026079311967,18.1898940354586,40.0177668780088,16.3709046319127,7.27595761418343,10.9139364212751
"beta_ta2_4",-32.7418092638254,-276.48638933897,-3348.75949192792,3534.2964110896,-116941.00976456,1800.7995095104,301246.473100036,17518.6869455501,26491.7616732419,-23570.4646911472,-169.166014529765,-14.5519152283669,-520.230969414115,-909.494701772928,-120146.069093607,-5475.15810467303,-516907.675773837,2655.72452917695,5504.26193512976,-133026.333060116,-25.465851649642,130.967237055302,4596.58622276038,-6761.18361297995,55611.9630346075,-14491.8885780498,-2042574.1240615,-29362.1269520372,-54094.9258720502,-333157.004206441,-2950.40081255138,-316.504156216979,-47935.827751644,36348.8652510568,-3041046.51149828,30269.8026644066,-16212727.1323698,24423.5707214102,-305793.946608901,-4040046.40586209,-149.15713109076,-249.201548285782,263.753463514149,12953.02354265,-313797.499984503,8214.55614641309,-994486.981653608,-22402.6734940708,-18799.2554856464,-605345.121584833,70.9405867382884,160.071067512035,140.062184073031,1142.3253454268,725.776772014797,105.50138540566,109.139364212751,32.7418092638254,0,314.685166813433,58.2076609134674,1.81898940354586,-529.325916431844,-438.376446254551,-83.6735125631094,-396.539689972997,9.09494701772928,-141.881173476577,-30.9228198602796,5855.32689001411,4101.82110499591,1480.65737448633,3201.42135024071,1691.66014529765,552.97277867794,980.435288511217,-4945.83218824118,-3441.52795150876,-1164.15321826935,-2521.11931331456,-1849.91222340614,-414.729584008455,-920.408638194203
"beta_Ec1_4",-1.81898940354586,21.8278728425503,349.245965480804,120.053300634027,1798.98052010685,758.518581278622,109625.034383498,-451.109372079372,1684.38418768346,15028.4904520959,-29.1038304567337,-10.9139364212751,261.934474110603,-223.73569663614,-5475.15810467303,-2331.94441534579,-138328.687171452,41.8367562815547,3370.58736477047,-14832.0395965129,-87.3114913702011,-149.15713109076,-414.729584008455,-1049.55688584596,-14495.5265568569,-8369.17024571449,-1263113.51777986,-5033.14367961138,-21191.2265513092,-154306.690092199,-94.5874489843845,-1287.84449771047,-3987.22477257252,-4707.54457637668,30269.8026644066,-55501.0046809912,-6282965.84181953,-1920.85281014442,-213165.549212135,-124467.987916432,-14.5519152283669,-61.8456397205591,-263.753463514149,-609.361450187862,8205.46119939536,-3799.86886400729,-344232.830684632,187.355908565223,-9204.08638194203,9484.2107500881,0,32.7418092638254,18.1898940354586,-14.5519152283669,-60.0266503170133,10.9139364212751,3.63797880709171,43.6557456851006,0,32.7418092638254,-63.664629124105,14.5519152283669,-36.3797880709171,-9.09494701772928,5.45696821063757,-38.198777474463,-23.6468622460961,-98.2254277914762,-1.81898940354586,-216.459739021957,-203.726813197136,-125.510268844664,-50.931703299284,-60.0266503170133,247.382558882236,-61.8456397205591,232.83064365387,189.174897968769,74.5785655453801,80.0355337560177,63.664629124105,-58.2076609134674,56.3886715099216
"beta_Ec2_4",760.337570682168,1706.21206052601,20574.5891435072,14999.3866216391,301621.184917167,110288.965515792,21807014.4910598,25762.34692242,88628.4396983683,3319017.19619054,-2346.49633057415,3246.89608532935,105355.866253376,-15066.6892295703,-523448.761668988,-141924.829222262,18930761.1435652,72404.8732081428,1916823.74861557,-354795.702151023,-8400.09306557477,-21256.7101698369,85265.128291212,-154688.677866943,-2068209.14172567,-1275648.17375969,-176671595.909283,-1115085.9791087,-2353523.08664005,-29424867.5345443,-55506.4616492018,-213216.480915435,-3630024.36643001,-124751.750263385,-16212727.1323698,-6282965.84181953,-1558041934.91349,-861275.111674331,-54462077.9692195,-48144602.2604359,-3808.96381102502,-9236.82819120586,-4849.42574985325,9436.9170255959,-997393.726720475,-344956.788467243,-57863535.4031576,-41933.1627199426,-720321.622793563,-3653642.12484565,-442.014425061643,4307.36690759659,-1031.3669918105,24730.9799306095,4258.25419370085,-12667.4422062933,-5080.43740410358,-985.892256721854,0,-6315.53120911121,-13546.014088206,-1065.92779047787,-18864.7391041741,-5791.66226089001,-1724.40195456147,-7508.7882578373,-12325.4721984267,-14781.1078932136,-1236.91279441118,64894.265960902,36152.4143954739,13171.3022710755,25824.1925621405,36960.0456906483,40812.6652473584,9884.38841886818,-27064.7433353588,-22384.4836000353,-8092.68385637552,-15332.261682488,-13558.7470140308,-7654.30741012096,-4689.35468234122
"beta_wta_4",5.45696821063757,36.3797880709171,389.263732358813,-274.667399935424,17516.8679561466,-449.290382675827,27035.6395049021,-3345.12151312083,-7956.25965110958,26495.3996520489,3.63797880709171,21.8278728425503,578.438630327582,-12.732925824821,2659.36250798404,41.8367562815547,75098.7965147942,-522.049958817661,2433.80782194436,5513.35688214749,-38.198777474463,-378.349795937538,-4090.90716857463,130.967237055302,-29373.0408884585,-5031.32469020784,-1093487.298931,4598.40521216393,-47859.430196695,-53993.0624654517,-10.9139364212751,534.782884642482,1906.30089491606,-316.504156216979,24423.5707214102,-1920.85281014442,-861275.111674331,-47937.6467410475,-42808.0966230482,-305806.679534726,-21.8278728425503,21.8278728425503,-123.691279441118,-249.201548285782,-22399.0355152637,189.174897968769,-41503.8812207058,265.572452917695,161.890056915581,-18791.9795280322,0,3.63797880709171,-14.5519152283669,52.7506927028298,27.2848410531878,-52.7506927028298,-34.5607986673713,-5.45696821063757,0,-25.465851649642,-58.2076609134674,-21.8278728425503,16.3709046319127,34.5607986673713,0,27.2848410531878,-12.732925824821,-12.732925824821,-1.81898940354586,67.3026079311967,72.7595761418343,21.8278728425503,54.5696821063757,52.7506927028298,121.872290037572,38.198777474463,90.9494701772928,5.45696821063757,10.9139364212751,21.8278728425503,25.465851649642,10.9139364212751,34.5607986673713
"beta_wEc_4",23.6468622460961,351.06495488435,5318.72501596808,-449.290382675827,26491.7616732419,1688.02216649055,73729.0974939242,-7963.53560872376,20108.9278561994,26297.1298070624,-9.09494701772928,261.934474110603,5560.65060663968,41.8367562815547,5500.62395632267,3368.76837536693,1946144.03881133,2431.98883254081,106694.642454386,74980.5622035637,-150.976120494306,-409.272615797818,-2508.38638748974,-5031.32469020784,-54105.8398084715,-21176.6746360809,-2500963.09173387,-47843.0592920631,82465.7035991549,-1113299.73151442,-1286.02550830692,-3985.40578316897,201702.277990989,-1920.85281014442,-305793.946608901,-213165.549212135,-54462077.9692195,-42808.0966230482,-3629944.33089625,-855048.710945994,-60.0266503170133,-263.753463514149,291.038304567337,187.355908565223,-18793.7985174358,-9202.26739253849,-713196.641299874,160.071067512035,-4243.70227847248,-41123.7124353647,32.7418092638254,61.8456397205591,-5.45696821063757,454.747350886464,107.320374809206,-325.599103234708,-38.198777474463,61.8456397205591,0,-156.433088704944,-327.418092638254,47.2937244921923,-625.732354819775,-154.614099301398,-16.3709046319127,-140.062184073031,-432.919478043914,-398.358679376543,-56.3886715099216,1235.09380500764,574.800651520491,107.320374809206,149.15713109076,667.569111101329,725.776772014797,154.614099301398,-563.886715099216,-491.127138957381,-223.73569663614,-314.685166813433,-192.812876775861,-136.424205265939,-85.4925019666553
"beta_taEc_4",120.053300634027,-449.290382675827,-7959.89762991667,1800.7995095104,-23572.2836805508,15032.128430903,3337290.76373857,26488.1236944348,26419.0020971,301613.908959553,-221.916707232594,41.8367562815547,2426.53186433017,-5476.97709407657,-133124.558487907,-14859.3244375661,-292526.237899438,5487.89103049785,74884.1557651758,-518071.828992106,-1049.55688584596,-5031.32469020784,-47859.430196695,-14493.7075674534,-333357.093040831,-154415.829456411,-28885184.2924487,-54118.5727342963,-1113075.99581778,-2061022.31459226,-4705.72558697313,-1920.85281014442,-42809.9156124517,30273.4406432137,-4040046.40586209,-124467.987916432,-48144602.2604359,-305806.679534726,-855048.710945994,-16210076.8648088,-609.361450187862,189.174897968769,158.25207810849,8214.55614641309,-605574.314249679,9500.58165472001,-3642167.93968808,-18808.3504326642,-41176.4631280676,-994530.637399293,-63.664629124105,403.81564758718,549.334799870849,2419.25590671599,731.233740225434,-1295.12045532465,-971.340341493487,-190.993887372315,0,-485.670170746744,-1102.30757854879,-378.349795937538,1826.26536116004,1025.91002359986,378.349795937538,360.15990190208,1167.79119707644,291.038304567337,645.741238258779,5113.1792133674,4607.50015918165,1529.77008838207,3534.2964110896,1919.03382074088,2124.57962334156,687.577994540334,-3214.15427606553,-3297.82778862864,-964.064383879304,-2184.60627365857,-1582.5207810849,-194.631866179407,-389.263732358813
"alpha_5",0,0,-1.81898940354586,23.6468622460961,-20.0088834390044,-23.6468622460961,127.32925824821,-29.1038304567337,-29.1038304567337,-529.325916431844,1.81898940354586,0,-1.81898940354586,0,-96.4064383879304,3.63797880709171,-1851.73121280968,0,-72.7595761418343,-107.320374809206,-3.63797880709171,3.63797880709171,-9.09494701772928,3.63797880709171,-67.3026079311967,18.1898940354586,-5100.44628754258,7.27595761418343,-225.554686039686,725.776772014797,1.81898940354586,-1.81898940354586,-1.81898940354586,10.9139364212751,-149.15713109076,-14.5519152283669,-3808.96381102502,-21.8278728425503,-60.0266503170133,-609.361450187862,-16.3709046319127,12.732925824821,-50.931703299284,65.4836185276508,-7412.38181944937,394.720700569451,-35217.4538420513,34.5607986673713,-785.80342233181,-5915.35354033113,3.63797880709171,0,0,0,0,1.81898940354586,0,0,0,0,1.81898940354586,0,-3.63797880709171,-3.63797880709171,-1.81898940354586,-3.63797880709171,1.81898940354586,1.81898940354586,0,23.6468622460961,14.5519152283669,7.27595761418343,12.732925824821,9.09494701772928,1.81898940354586,7.27595761418343,3.63797880709171,0,5.45696821063757,9.09494701772928,-3.63797880709171,-1.81898940354586,3.63797880709171
"beta_w1_5",0,-1.81898940354586,0,-29.1038304567337,152.795109897852,-30.9228198602796,-3023.16038869321,36.3797880709171,-214.640749618411,1780.79062607139,1.81898940354586,-3.63797880709171,-18.1898940354586,-1.81898940354586,94.5874489843845,-74.5785655453801,-3734.38524547964,-1.81898940354586,-238.287611864507,-140.062184073031,1.81898940354586,-7.27595761418343,1.81898940354586,7.27595761418343,-143.700162880123,-227.373675443232,-7472.40846976638,-1.81898940354586,-158.25207810849,-1044.09991763532,-1.81898940354586,-1.81898940354586,-25.465851649642,-23.6468622460961,-249.201548285782,-61.8456397205591,-9236.82819120586,21.8278728425503,-263.753463514149,189.174897968769,12.732925824821,-50.931703299284,-65.4836185276508,34.5607986673713,4960.38410346955,-783.984432928264,6340.99706076086,130.967237055302,731.233740225434,1426.08769237995,-1.81898940354586,0,1.81898940354586,1.81898940354586,-1.81898940354586,-1.81898940354586,0,-1.81898940354586,0,-1.81898940354586,0,0,3.63797880709171,5.45696821063757,3.63797880709171,7.27595761418343,-1.81898940354586,1.81898940354586,1.81898940354586,-25.465851649642,-18.1898940354586,-10.9139364212751,-14.5519152283669,-5.45696821063757,0,-5.45696821063757,-3.63797880709171,0,-1.81898940354586,-12.732925824821,3.63797880709171,-1.81898940354586,-1.81898940354586
"beta_w2_5",0,1.81898940354586,38.198777474463,38.198777474463,1351.50912683457,-214.640749618411,-2060.91499421746,-311.047188006341,-627.55134422332,205.545802600682,-1.81898940354586,-18.1898940354586,-205.545802600682,-1.81898940354586,-440.195435658097,-238.287611864507,-45869.4557892159,-30.9228198602796,-2797.60570265353,-1518.85615196079,-9.09494701772928,3.63797880709171,30.9228198602796,0,-660.293153487146,-156.433088704944,-43588.4430771694,80.0355337560177,-980.435288511217,223.73569663614,0,-23.6468622460961,-56.3886715099216,21.8278728425503,263.753463514149,-263.753463514149,-4849.42574985325,-123.691279441118,291.038304567337,158.25207810849,-50.931703299284,-65.4836185276508,-1173.24816528708,130.967237055302,-24043.4019360691,733.05272962898,-146137.608680874,-594.809534959495,-3316.0176826641,-14921.1700772867,1.81898940354586,-5.45696821063757,3.63797880709171,-3.63797880709171,-1.81898940354586,-3.63797880709171,0,-5.45696821063757,0,0,0,0,-12.732925824821,-12.732925824821,-5.45696821063757,-7.27595761418343,1.81898940354586,3.63797880709171,-1.81898940354586,72.7595761418343,49.1127138957381,21.8278728425503,40.0177668780088,21.8278728425503,7.27595761418343,16.3709046319127,-5.45696821063757,-5.45696821063757,20.0088834390044,3.63797880709171,0,-5.45696821063757,1.81898940354586
"beta_ta1_5",23.6468622460961,-29.1038304567337,36.3797880709171,-20.0088834390044,17851.562006399,-531.14490583539,55641.0668650642,152.795109897852,1780.79062607139,4947.65117764473,0,-1.81898940354586,-1.81898940354586,-96.4064383879304,-289.219315163791,-107.320374809206,-7292.32851881534,94.5874489843845,-138.243194669485,1724.40195456147,3.63797880709171,7.27595761418343,-1.81898940354586,-67.3026079311967,134.605215862393,725.776772014797,-21658.7068280205,-145.519152283669,-1044.09991763532,-2039.08712137491,10.9139364212751,-23.6468622460961,21.8278728425503,-150.976120494306,12953.02354265,-609.361450187862,9436.9170255959,-249.201548285782,187.355908565223,8214.55614641309,65.4836185276508,34.5607986673713,130.967237055302,-7414.20080885291,137399.18358624,-5917.17252973467,261003.151535988,4960.38410346955,1426.08769237995,284613.633994013,-3.63797880709171,-1.81898940354586,43.6557456851006,25.465851649642,36.3797880709171,-3.63797880709171,-3.63797880709171,-3.63797880709171,0,-1.81898940354586,0,-5.45696821063757,149.15713109076,78.2165443524718,50.931703299284,101.863406598568,38.198777474463,3.63797880709171,34.5607986673713,-76.397554948926,-123.691279441118,-43.6557456851006,-70.9405867382884,-34.5607986673713,-3.63797880709171,-25.465851649642,-12.732925824821,-9.09494701772928,9.09494701772928,-20.0088834390044,40.0177668780088,9.09494701772928,-3.63797880709171
"beta_ta2_5",-20.0088834390044,154.614099301398,1351.50912683457,17853.3809958026,32807.2928823531,4954.92713525891,484615.156892687,-28168.8699033111,-600.266503170133,-435104.084317572,-94.5874489843845,96.4064383879304,-440.195435658097,-289.219315163791,-48879.8832520843,1726.22094396502,-400576.027459465,-1864.4641386345,-10266.3761936128,-82396.5820018202,-67.3026079311967,-143.700162880123,-660.293153487146,140.062184073031,219572.029891424,-2037.26813197136,136940.798256546,9229.55223359168,-6886.69388182461,468624.421046115,-149.15713109076,-249.201548285782,263.753463514149,12947.5665744394,-313797.499984503,8205.46119939536,-997393.726720475,-22399.0355152637,-18793.7985174358,-605574.314249679,-7412.38181944937,4960.38410346955,-24043.4019360691,137399.18358624,-10304729.5851866,284617.27197282,-21545969.5027675,18964.7835213691,-260177.330346778,-10271945.9391665,367.435859516263,-65.4836185276508,-340.151018463075,-763.97554948926,-9.09494701772928,281.943357549608,134.605215862393,190.993887372315,0,63.664629124105,10.9139364212751,118.234311230481,16.3709046319127,-707.586877979338,-174.622982740402,-503.860064782202,207.364792004228,25.465851649642,-145.519152283669,7436.02868169546,4964.02208227664,2140.95052797347,4260.0731831044,3235.98214890808,440.195435658097,1717.12599694729,-993.168214336038,-1269.65460367501,794.898369349539,1233.27481560409,-1838.99828698486,-472.937244921923,63.664629124105
"beta_Ec1_5",-21.8278728425503,-29.1038304567337,-214.640749618411,-529.325916431844,4949.47016704828,125.510268844664,-4718.45851279795,1780.79062607139,-3021.34139928967,55642.8858544677,5.45696821063757,-72.7595761418343,-238.287611864507,-105.50138540566,1726.22094396502,-1853.55020221323,-98536.4749794826,-138.243194669485,-3741.66120309383,-7305.06144464016,18.1898940354586,-225.554686039686,-156.433088704944,725.776772014797,-2031.81116376072,-5120.45517098159,-233898.390433751,-1044.09991763532,-7452.39958632737,-21835.1488001645,-12.732925824821,-60.0266503170133,-263.753463514149,-609.361450187862,8214.55614641309,-3799.86886400729,-344956.788467243,189.174897968769,-9202.26739253849,9500.58165472001,394.720700569451,-783.984432928264,733.05272962898,-5917.17252973467,284617.27197282,-35217.4538420513,111527.697299607,1427.9066817835,6280.97041044384,260997.694567777,-56.3886715099216,-12.732925824821,120.053300634027,50.931703299284,20.0088834390044,18.1898940354586,9.09494701772928,12.732925824821,0,20.0088834390044,-7.27595761418343,14.5519152283669,332.875060848892,225.554686039686,140.062184073031,280.124368146062,47.2937244921923,25.465851649642,103.682396002114,-647.560227662325,-518.411980010569,-256.477505899966,-405.634636990726,-92.7684595808387,34.5607986673713,-178.260961547494,-276.48638933897,-94.5874489843845,-136.424205265939,-334.694050252438,-40.0177668780088,-21.8278728425503,-127.32925824821
"beta_Ec2_5",125.510268844664,-3017.70342048258,-2033.63015316427,55664.7137273103,483434.632769786,-4776.66617371142,23395274.1837129,-13016.6881717741,56383.2145417109,2800399.67037737,-1853.55020221323,-3741.66120309383,-45951.3103123754,-7314.15639165789,-400888.893636875,-98782.0385489613,-19611017.7057562,-28430.8043774217,-810934.5799312,-1163576.59862842,-5133.18809680641,-7490.59836380184,-43024.5563620701,-21900.6324186921,134370.566229336,-237429.048866034,-28883989.2164106,7959.89762991667,-1254413.2914627,1687767.50797406,-3796.2308852002,-9216.81930776685,-4403.77334598452,9438.73601499945,-994486.981653608,-344232.830684632,-57863535.4031576,-41503.8812207058,-713196.641299874,-3642167.93968808,-35217.4538420513,6340.99706076086,-146137.608680874,261003.151535988,-21545969.5027675,111527.697299607,-208432880.754117,-19819.7085410357,-3564802.68237647,-30732944.6513904,480.213202536106,-1338.77620100975,2151.86446439475,-8487.40455694497,-669.388100504875,-5304.17310073972,-30.9228198602796,-5265.97432326525,0,-2250.08989218622,-1447.9155652225,-520.230969414115,-12709.2789625749,-10120.8570413291,-5469.70113646239,-9869.83650363982,-1227.81784739345,1122.31646198779,-4609.3191485852,62023.9006821066,38171.4926334098,17944.3304659799,27213.9004664496,19623.2576854527,2646.62958215922,14882.9712998122,1517.03716255724,-4469.25696451217,17000.2749655396,16578.2694239169,-1133.23039840907,2615.70676229894,1429.72567118704
"beta_wta_5",-27.2848410531878,38.198777474463,-311.047188006341,154.614099301398,-28163.4129351005,1780.79062607139,-13098.5426949337,1351.50912683457,203.726813197136,-587.533577345312,0,-1.81898940354586,-30.9228198602796,96.4064383879304,-1864.4641386345,-138.243194669485,-28254.3624052778,-440.195435658097,-1517.03716255724,-10268.1951830164,7.27595761418343,0,80.0355337560177,-145.519152283669,9242.2851594165,-1044.09991763532,8683.85541252792,-660.293153487146,225.554686039686,-6855.77106196433,-21.8278728425503,21.8278728425503,-125.510268844664,-249.201548285782,-22402.6734940708,187.355908565223,-41933.1627199426,265.572452917695,160.071067512035,-18808.3504326642,34.5607986673713,130.967237055302,-594.809534959495,4960.38410346955,18964.7835213691,1427.9066817835,-19819.7085410357,-24045.2209254727,-14924.8080560938,-260162.77843155,20.0088834390044,1.81898940354586,-54.5696821063757,-23.6468622460961,16.3709046319127,-14.5519152283669,5.45696821063757,-12.732925824821,0,-7.27595761418343,-5.45696821063757,10.9139364212751,-231.011654250324,-118.234311230481,-76.397554948926,-134.605215862393,-47.2937244921923,-9.09494701772928,-47.2937244921923,120.053300634027,178.260961547494,81.8545231595635,87.3114913702011,60.0266503170133,-16.3709046319127,49.1127138957381,183.717929758132,81.8545231595635,34.5607986673713,163.709046319127,-38.198777474463,50.931703299284,12.732925824821
"beta_wEc_5",-30.9228198602796,-216.459739021957,-627.55134422332,1780.79062607139,-591.171556152403,-3023.16038869321,56270.4371986911,203.726813197136,-2053.63903660327,-13087.6287585124,-72.7595761418343,-240.106601268053,-2799.42469205707,-140.062184073031,-10268.1951830164,-3741.66120309383,-808333.425084129,-1518.85615196079,-45958.5862699896,-28394.4245893508,-227.373675443232,-156.433088704944,-980.435288511217,-1044.09991763532,-6886.69388182461,-7450.58059692383,-1253903.9744297,225.554686039686,-42791.7257184163,7968.9925769344,-60.0266503170133,-265.572452917695,291.038304567337,187.355908565223,-18799.2554856464,-9204.08638194203,-720321.622793563,161.890056915581,-4243.70227847248,-41176.4631280676,-785.80342233181,731.233740225434,-3316.0176826641,1426.08769237995,-260177.330346778,6280.97041044384,-3564802.68237647,-14924.8080560938,-147269.02008988,-21324.0127777681,29.1038304567337,-89.130480773747,38.198777474463,-203.726813197136,167.347025126219,-203.726813197136,-21.8278728425503,-203.726813197136,0,-74.5785655453801,-50.931703299284,-23.6468622460961,-494.765117764473,-396.539689972997,-218.278728425503,-341.970007866621,-78.2165443524718,27.2848410531878,-160.071067512035,1766.23871084303,1253.2836990431,547.515810467303,867.657945491374,401.996658183634,109.139364212751,452.928361482918,267.391442321241,-34.5607986673713,618.456397205591,491.127138957381,121.872290037572,-18.1898940354586,54.5696821063757
