id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region,prop_ing_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
9865,31918,1,0,5,6,1,0,1,1,1,1,1,1,1,1,0,0,2,28.5,1,0,0,0,0,0,1,45,45-65,técnica,0,1,40,8,5,2,centro,6,1,Ocupada(o),2,2,3,85,2,2,2,3,2,4,2,3,4,4,2,85,85,1,1,60,60,0,2.47475,62.47475,31.237375,2.47475,62.47,62.47475,31.237375,40,0,21.85,14.93,0.25,0,23.82,2.42,5.73,48.45,10.55,40,13.69,0.65,1.3,5.32,2.51,0.35,5.73,48.45,50,168,1.5,-97.20087504252237,159.67087504252237,29.35,9.3,9.09,12.12,9.8,41.66,7.85,11.74,21.27,7.49
9870,31931,0,0,4,7,3,3,1,4,4,3,3,3,0,0,0,0,7,19,1,0,0,0,0,0,1,23,12-24,secundaria,0,0,0,0,0,1,norte,4,0,Desocupada(o),0,7,3,85,4,4,85,2,1,3,3,85,2,3,85,85,85,1,4,0,0,0,0,0,0,0,0,161,22.321428571428573,0,16.37,10.14,16.82,0,0,28.44,2.92,7.96,85.35,0,0,5.8,0.14,0.22,6.79,9.67,5.83,7.96,85.35,46.25,167.99999999999997,NA,0,0,0,0,0,0,0,0,0,0,0,0
9870,31932,0,0,4,7,3,3,1,4,4,3,3,3,0,0,0,0,7,19,0,0,0,0,0,0,0,13,12-24,ninguna,1,0,0,0,0,1,norte,4,0,Menor de 15 años,0,7,3,85,85,4,85,4,4,3,4,85,3,5,85,85,85,2,3,0,0,0,0,0,0,0,0,161,22.321428571428573,0,0,8.23,10.2,2.85,25.45,43.79,3.14,5.92,64.88,3.54,0,14.93,12.28,0.19,1.59,4.12,10.68,5.92,64.88,53.41,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9871,31937,0,0,1,7,2,0,2,2,3,3,3,4,1,0,0,0,6,22.2,1,1,1,0,0,0,1,36,25-44,primaria,0,0,0,0,0,2,norte,1,0,Inactiva(o),0,7,2,3,2,2,1,2,2,1,2,2,1,3,4,2,2,2,2,0,0,0,0,0,0,0,0,207.42425,40,0,0,51.34,20.83,4.18,0,42.98,4.78,7.32,36.57000000000001,0,0,10.84,1.08,2.05,14.08,12.95,1.97,7.32,36.57000000000001,81.12,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9871,31939,0,0,1,7,3,0,2,2,3,3,3,4,1,0,0,0,6,22.2,0,0,0,0,0,0,0,14,12-24,primaria,1,0,0,0,0,2,norte,1,0,Menor de 15 años,0,7,3,85,85,4,4,4,4,5,3,4,4,5,4,85,85,3,0,0,0,0,0,0,0,0,0,207.42425,40,0,0,1.29,3.52,0,1.51,72.94,3.35,9.46,75.92999999999999,0,0,35.67,10.05,0,2.43,24.79,0,9.46,75.92999999999999,9.67,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9875,31955,0,0,2,7,8,2,1,3,3,1,2,3,1,0,1,0,5,25.2,0,0,0,0,0,0,1,14,12-24,ninguna,1,0,0,0,0,1,norte,1,0,Menor de 15 años,0,7,2,85,85,4,5,2,5,5,2,5,5,5,2,85,85,2,6,0,0,0,0,0,0,0,0,50,10,0,0,5.35,5.43,0,28.27,41.49,4.45,10.15,70.69,2.17,0,8.93,8.88,4.35,5.18,10.99,3.16,10.15,70.69,45.67,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9876,31959,0,0,4,6,2,0,0,0,0,1,2,2,1,2,2,0,2,68.5,1,1,1,0,0,0,1,61,45-65,técnica,0,0,0,0,0,5,metropolitana,13,0,Inactiva(o),0,7,4,4,4,3,85,4,4,4,4,4,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,625,312.5,0,0,2.14,56.32,0,0,75.02,3.26,5.77,25.48999999999999,0,0,45.36,0,5.88,5.2,13.04,5.55,5.77,25.48999999999999,61.72,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9877,31964,1,0,4,7,3,0,2,2,3,6,5,5,2,0,0,0,8,25.375,0,0,0,0,0,0,0,21,12-24,secundaria,0,1,48,8,6,2,sur,11,0.24521072796934865,Ocupada(o),2,2,5,85,85,4,4,5,4,5,4,4,5,4,4,85,85,3,0,80,80,0,0,0,0,2.390804597701149,82.39,336,41.08010057471264,48,0,9.05,3.15,0.11,0.76,30.41,2.94,7.16,63.07,3.35,48,19.12,3.02,0.6,1.13,4.31,2.22,7.16,63.07,19.36,168.00000000000003,1.6666666666666667,18.975052406268773,63.41494759373123,25.18,2.53,1.96,4.15,3.4,8.03,2.03,4,8.06,4.07
9877,31965,0,0,4,7,3,0,2,2,3,6,5,5,2,0,0,0,8,25.375,0,0,0,0,0,0,0,17,12-24,primaria,1,0,0,0,0,2,sur,11,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,336,40.78125,0,0,0.35,1.35,0,37.45,60.66,2.91,6.74,54.63999999999999,3.9,0,7.23,29.21,0,4.72,11.97,7.54,6.74,54.63999999999999,45.97,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9877,31966,0,0,4,7,3,0,2,2,3,6,5,5,2,0,0,0,8,25.375,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,0,0,2,sur,11,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,336,40.78125,0,0,0.31,1.01,0,38.82,53.82,3.37,5.11,55.85,9.71,0,1.95,8.61,0,3.1,22.13,18.02,5.11,55.85,53.23,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9878,31969,1,1,3,6,2,0,0,0,1,5,5,5,2,1,0,0,6,34,1,1,1,0,0,0,1,54,45-65,secundaria,0,1,40,8,5,3,centro,7,0.7272727272727273,Ocupada(o),2,7,4,5,5,85,4,4,4,4,4,4,4,4,4,4,4,3,0,200,200,0,0,0,0,0,200,275,55,40,0,15.35,7.65,0,4.71,26.54,3,13.08,53.3,4.37,40,3.12,1.21,1.23,1.87,14.4,4.71,13.08,53.3,35.08,168,5,-17.752802624983566,217.75280262498356,64.87,8.49,10.77,16.37,7.38,26.4,6.35,17.64,32.32,27.18
9878,31970,0,0,3,6,3,0,0,0,1,5,5,5,2,1,0,0,6,34,0,0,0,0,0,0,1,23,12-24,universitaria,0,0,0,0,0,3,centro,7,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,4,85,85,3,0,0,0,0,0,0,0,0,0,275,55,0,0,31.46,3.47,0,0,42.5,3.04,13.56,73.96999999999998,0,0,7.39,3.74,0.52,7.39,21.9,1.57,13.56,73.96999999999998,37.98,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9880,31974,1,1,1,7,1,0,3,3,3,4,4,4,2,0,0,0,7,28.571428571428573,1,1,1,0,1,1,0,58,45-65,primaria,0,1,45,9,5,1,norte,5,0.390625,Ocupada(o),2,5,4,4,4,85,4,3,4,2,2,4,4,4,3,4,4,2,4,62.5,62.5,0,0,160,22.857142857142858,0,62.5,160,22.857142857142858,45,0,8.29,4.58,0.05,0,30.94,1.97,11.23,60.52999999999999,5.41,45,7.13,0.26,0.05,3.57,19.92,0,11.23,60.52999999999999,20.29,167.99999999999997,1.3888888888888888,-4.464922326306889,66.96492232630689,31.98,2.23,1.67,3.92,3.33,8.84,1.82,3.66,6.81,2.7
9880,31976,0,0,1,7,3,0,3,3,3,4,4,4,2,0,0,0,7,28.571428571428573,1,1,1,0,1,1,1,33,25-44,secundaria,0,0,1,1,1,1,norte,5,0.0625,Ocupada(o),4,3,4,4,2,4,4,4,5,5,2,4,5,4,4,4,4,2,5,10,10,0,0,0,0,0,10,160,22.857142857142858,1,0,30.67,20.22,0.26,0,42.29,6.64,9.14,57.78,0,1,16.53,0.1,2.34,1.58,20.87,0.86,9.14,57.78,57.79,168,10,-0.7143875722091022,10.714387572209102,5.12,0.36,0.27,0.63,0.53,1.41,0.29,0.59,1.09,0.43
9882,31984,1,0,4,7,3,1,0,1,1,2,3,3,1,1,2,1,4,42.5,1,0,0,0,0,0,1,29,25-44,universitaria,0,1,40,8,5,3,norte,5,0.3703703703703704,Ocupada(o),3,1,3,85,2,2,2,2,2,4,2,4,2,4,2,85,85,3,0,75,75,0,0,0,0,0.2777777777777778,75.28,203.25,50.69444444444444,40,0,2.79,11.41,0.71,20.55,34.6,2.35,8.67,41.32999999999999,5.59,40,19.73,5.18,0,1.11,8.52,0.06,8.67,41.32999999999999,43.41,168,1.875,-10.6689545430386,85.9489545430386,22.19,3.74,3.73,6.37,3.12,17.71,5.25,10.33,11.5,1.99
9884,31990,0,0,1,7,2,0,2,2,2,2,2,1,0,0,0,0,4,26.5,1,1,1,0,1,1,1,44,25-44,secundaria,0,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,2,2,5,5,85,3,2,2,4,85,2,2,85,2,4,1,5,0,0,0,0,0,0,0,0,76.25,18.75,0,0,42.84,12.17,41.41,0,17.87,3.53,4.16,46.02,0,0,9.14,0,4.08,1.89,2.29,0.47,4.16,46.02,99.95,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9885,31993,0,0,2,7,1,0,0,0,0,1,3,3,0,1,2,0,3,61.666666666666664,1,1,1,0,0,0,0,80,66+,primaria,0,0,0,0,0,2,centro,8,0.509090909090909,Inactiva(o),0,7,2,4,4,85,85,1,1,5,4,85,5,4,85,1,85,3,0,0,0,35,40,108.75,36.25,20.36363636363636,55.36,108.75,29.704545454545453,0,0,32.93,0.06,0,0,38.43,4.84,18.48,73.25999999999999,0,0,14.15,0,5.96,0.37,17.96,0,18.48,73.25999999999999,37.83,168,NA,-31.526835092487133,86.88683509248713,26.45,3.98,3.14,6.55,2.44,17.77,5,10.91,9.27,1.38
9885,31994,0,0,2,7,2,0,0,0,0,1,3,3,0,1,2,0,3,61.666666666666664,1,1,1,0,0,0,1,71,66+,primaria,0,0,0,0,0,2,centro,8,0.49090909090909085,Inactiva(o),0,7,3,4,4,85,85,1,1,3,4,85,4,4,85,4,85,1,2,0,0,33.75,0,0,0,19.636363636363637,53.39,108.75,29.46212121212121,0,0,72.95,0.26,0,0,30.72,7.92,16.28,39.86999999999999,0,0,14.82,2.74,0.51,2.92,9.73,0,16.28,39.86999999999999,81.13,168,NA,-30.400876696326876,83.79087669632688,25.5,3.84,3.03,6.31,2.35,17.13,4.82,10.52,8.94,1.33
9885,31995,0,0,2,7,3,0,0,0,0,1,3,3,0,1,2,1,3,61.666666666666664,0,0,0,0,0,0,0,34,25-44,técnica,0,0,0,0,0,2,centro,8,0,Inactiva(o),0,7,4,85,85,3,85,2,4,4,3,85,5,4,85,85,85,2,9,0,0,0,0,0,0,0,0,108.75,22.916666666666668,0,0,2.91,0.88,1.21,0,82.63,3.8,13.04,63.53,0,0,8.59,0,2.01,21.02,23.05,27.96,13.04,63.53,8.8,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9886,31997,1,1,1,6,2,1,0,1,1,2,2,2,1,0,0,0,3,24,1,1,1,0,0,0,1,38,25-44,secundaria,0,1,45,9,5,1,sur,12,1,Ocupada(o),3,4,3,4,3,3,4,3,3,3,3,4,2,4,3,2,4,3,0,70,70,0,0,0,0,2.5,72.5,72.5,24.166666666666668,45,0,10.66,12.19,4.43,0,39.5,2.43,6.34,44.92,2.53,45,22.43,0,0.97,1.4,13.03,1.66,6.34,44.92,32.24,168.00000000000003,1.5555555555555556,-18.097453611856345,90.59745361185634,25.23,3.56,3.81,6.18,4.89,24,3.43,6.08,10.35,3.07
9887,31999,1,0,2,7,1,0,0,0,0,2,2,2,2,2,0,0,2,27,0,1,1,1,1,1,0,28,25-44,universitaria,0,1,75,15,5,5,metropolitana,13,0.5151515151515151,Ocupada(o),2,1,4,5,85,5,3,4,3,2,5,5,3,4,3,5,85,3,0,212.5,212.5,0,0,412.5,206.25,0,212.5,412.5,206.25,75,0,6.95,4.34,0,0,38.46,1.43,7.56,32.80999999999999,1.45,75,18.66,2.71,0.4,13.42,1.6,1.67,7.56,32.80999999999999,14.18,168,2.8333333333333335,-59.95731546214175,272.45731546214176,25.83,20.54,31.79,16.69,11.82,55.85,17.8,20.89,45.92,25.33
9888,32003,1,0,2,7,3,0,0,0,1,4,3,4,3,1,1,0,4,40,0,0,0,0,0,0,0,31,25-44,técnica,0,1,60,10,6,3,sur,10,0.31887755102040816,Ocupada(o),1,3,4,85,85,4,4,4,4,4,4,4,4,4,3,85,85,3,0,62.5,62.5,0,0,0,0,0,62.5,196,49,60,0,3.64,1.91,0.08,0,47.62,4.54,8.51,38.99,2.71,60,5.92,0.92,1.61,32.01,2.06,5.1,8.51,38.99,12.88,168,1.0416666666666667,-9.876390609006352,72.37639060900635,18.62,3.29,4.29,6.06,2.99,12.86,2.98,6.52,11.77,2.99
9889,32005,1,1,4,6,1,0,0,0,0,3,3,3,2,0,0,0,3,43,1,1,1,0,0,0,0,57,45-65,ninguna,0,1,30,6,5,3,sur,10,0.9183673469387754,Ocupada(o),1,5,4,4,4,85,4,4,4,4,3,4,2,4,4,4,4,2,1,112.5,112.5,0,25,147.5,49.166666666666664,22.95918367346939,135.46,147.5,48.486394557823125,30,0,7.28,0.01,0.03,0,43.79,1.45,14.4,67.08,3.96,30,11.81,0,2.59,17.33,12.07,0,14.4,67.08,12.73,167.99999999999997,3.75,-12.889674764433368,148.3496747644334,37.18,6.52,8.09,12.55,6.13,31.21,6.65,13.51,21.62,4.88
9889,32006,1,1,4,6,2,0,0,0,0,3,3,3,2,0,0,0,3,43,1,1,1,0,0,0,1,53,45-65,ninguna,0,1,9,3,3,3,sur,10,0.08163265306122448,Ocupada(o),4,3,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,2,9,10,10,0,0,0,0,2.040816326530612,12.04,147.5,41.513605442176875,9,0,18.74,0.68,0,0,49.84,1.79,9.91,78.03,0.01,9,21.39,7.11,1.44,13.84,6.02,0.03,9.91,78.03,21.22,168,1.1111111111111112,-1.1457488679496326,13.185748867949632,3.31,0.58,0.72,1.12,0.54,2.77,0.59,1.2,1.92,0.43
9889,32007,0,0,4,6,3,0,0,0,0,3,3,3,2,0,0,0,3,43,0,0,0,0,0,0,0,19,12-24,secundaria,1,0,0,0,0,3,sur,10,0,Inactiva(o),0,7,5,85,85,5,5,5,5,4,4,5,4,5,3,85,85,2,6,0,0,0,0,0,0,0,0,147.5,40.833333333333336,0,0,7.11,0.1,0.45,31.04,51.71,3.75,10.31,61.81,1.72,0,17.83,7.31,8.48,5.75,5.63,6.71,10.31,61.81,44.17,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9891,32012,1,1,5,6,1,0,0,0,1,3,2,1,1,0,0,0,3,41,1,1,1,0,0,0,0,52,45-65,secundaria,0,1,54,9,6,1,centro,8,1,Ocupada(o),2,3,2,2,2,1,4,2,2,2,1,4,1,1,3,3,2,3,0,71.25,71.25,0,0,71.25,23.75,0,71.25,71.25,23.75,54,0,13.37,7.03,1.19,0,38.77,5.2,9.09,33.009999999999984,6.34,54,22.79,3.1,1.44,0,11.14,0.3,9.09,33.009999999999984,33.12,168,1.3194444444444444,-21.293208147363387,92.54320814736339,30.77,3.63,3.75,6.81,3.83,21,3.15,6.68,9.98,2.96
9892,32015,1,0,4,6,1,0,2,2,2,1,1,2,1,1,0,0,3,19,1,0,0,0,0,0,1,39,25-44,técnica,0,1,30,6,5,1,metropolitana,13,1,Ocupada(o),1,3,4,85,4,85,4,2,2,3,2,2,4,3,4,85,85,3,0,25,25,0,32.25,57.25,19.083333333333332,32.25,57.25,57.25,19.083333333333332,30,0.18,26.56,15.33,0.01,0,40.43,2.72,6.76,45.39,0.62,30,3.04,1.66,0.2,12.95,18.78,3.8,6.76,45.39,45.42,167.99999999999997,0.8333333333333334,-90.15070864035881,147.4007086403588,39.42,7.72,6.83,9.02,10.47,40.35,6.3,7.74,14.52,5.04
9892,32016,0,0,4,6,3,0,2,2,2,1,1,2,1,1,0,0,3,19,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,0,0,1,metropolitana,13,0,Menor de 15 años,0,7,5,85,85,5,85,4,4,5,3,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,57.25,8.333333333333334,0,0,24.86,19,0.44,34.98,30.53,4.64,3.06,48.32999999999999,2.16,0,10.9,0.89,0.01,0.9,14.03,3.8,3.06,48.32999999999999,86.09,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9893,32019,0,0,4,7,12,0,0,0,0,2,2,2,1,1,2,0,2,63.5,0,0,0,0,0,0,1,62,45-65,secundaria,0,0,0,0,0,5,metropolitana,13,0.06614785992217899,Inactiva(o),0,7,4,85,85,85,85,4,4,4,4,85,4,4,4,85,85,2,4,0,0,21.25,0,0,0,0,21.25,321.25,160.625,0,0,31.71,1.06,0,0,48.2,3.04,17.17,66.82,0,0,14.56,15.68,1.97,3.59,11.45,0.95,17.17,66.82,35.82,168,NA,-4.3337628684172556,25.583762868417256,4.82,1.49,1.67,1.71,0.66,5.67,2.47,3.38,3.39,0.33
9894,32020,0,0,2,6,1,0,0,0,0,1,2,2,1,0,1,0,2,64.5,1,0,0,0,0,0,1,78,66+,ninguna,0,0,0,0,0,4,centro,8,0.3076923076923077,Inactiva(o),0,7,4,85,2,85,85,3,3,3,4,85,4,4,85,85,85,3,0,0,0,50,0,162.5,81.25,0,50,162.5,81.25,0,0,38.69,0.03,0,0,38.44,7.47,16.14,67.23,0,0,17.88,0,0.03,1.03,19.49,0,16.14,67.23,46.19,168.00000000000003,NA,-6.154266404931824,56.154266404931825,12.66,2.66,2.65,4.51,1.69,12.77,4.11,7.56,7,0.54
9895,32022,1,1,4,6,1,1,1,2,2,2,2,3,1,0,0,0,4,21,1,1,1,0,0,0,0,35,25-44,primaria,0,1,72,12,6,1,sur,9,1,Ocupada(o),1,6,4,4,4,4,4,2,4,4,4,2,2,2,2,4,4,2,1,75,75,0,7.25,82.25,20.5625,7.25,82.25,82.25,20.5625,72,0,4.01,3.59,0,0,49.11,1.23,6.01,31.92,0.13,72,6.08,0.94,0.23,37.95,3.35,0.56,6.01,31.92,8.96,168,1.0416666666666667,-26.55473604920951,108.80473604920951,33.72,4.27,3.98,7.05,6.41,26.14,4.18,7.03,12.17,3.85
9895,32023,0,0,4,6,2,1,1,2,2,2,2,3,1,0,0,0,4,21,1,1,1,0,0,0,1,33,25-44,secundaria,0,0,0,0,0,1,sur,9,0,Inactiva(o),0,7,2,4,5,2,85,3,3,4,4,85,1,2,85,1,5,2,3,0,0,0,0,0,0,0,0,82.25,18.75,0,0,31.48,17.26,0,0,41.14,2.49,7.53,68.1,0,0,13.63,7.77,2.12,13.86,3.77,0,7.53,68.1,51.23,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9895,32024,0,0,4,6,3,1,1,2,2,2,2,3,1,0,0,0,4,21,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,0,0,1,sur,9,0,Menor de 15 años,0,7,4,85,85,4,85,3,5,5,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,82.25,18.75,0,0,24.93,7.95,0,21.32,34.52,2.3,8.97,66.44999999999999,1.56,0,8.67,12.5,1.89,5.16,5.06,1.25,8.97,66.44999999999999,58.06,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9896,32026,1,1,2,7,1,1,0,1,2,5,4,4,2,1,0,0,6,27.5,1,1,1,0,0,0,0,57,45-65,primaria,0,1,45,9,5,1,centro,8,0.5660377358490566,Ocupada(o),2,5,4,4,4,3,4,2,4,4,2,4,3,4,2,4,4,2,4,75,75,0,5,137.5,22.916666666666668,2.830188679245283,77.83,137.5,22.555031446540877,45,0,2.51,1.88,0,0,43.52,2.18,12.24,55.75,4.92,45,20.14,4.14,0,0.6,18.63,0,12.24,55.75,11.49,168,1.6666666666666667,-26.569873060812885,104.39987306081288,41.95,3.53,3.67,6.67,4.14,16.38,3.06,7.52,12.54,4.93
9896,32027,0,0,2,7,2,1,0,1,2,5,4,4,2,1,0,0,6,27.5,1,1,1,0,0,0,1,47,45-65,primaria,0,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,4,4,4,4,85,4,2,3,3,85,3,3,85,3,3,2,4,0,0,0,0,0,0,0,0,137.5,22.083333333333332,0,0,47.16,23.05,0,0,27.6,1.61,9.22,59.36,0,0,9.05,7.54,0,0.27,10.74,0,9.22,59.36,71.83,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9896,32028,0,0,2,7,3,1,0,1,2,5,4,4,2,1,0,0,6,27.5,0,0,0,0,0,0,0,24,12-24,universitaria,0,0,0,0,0,1,centro,8,0,Desocupada(o),0,7,4,2,85,4,85,4,3,5,3,85,4,2,85,85,85,2,8,0,0,0,0,0,0,0,0,137.5,22.083333333333332,0,0,0.88,2.46,0.18,0,110.5,1.64,5.12,47.14,0.08,0,36.13,5.26,4.18,0.61,24.57,39.75,5.12,47.14,5.24,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9897,32032,1,1,5,6,1,0,0,0,0,3,3,3,2,0,0,0,3,39.666666666666664,1,1,1,0,0,0,0,49,45-65,secundaria,0,1,72,12,6,3,metropolitana,13,0.9790209790209791,Ocupada(o),2,6,4,4,2,85,3,3,3,3,4,4,2,1,4,4,85,3,0,175,175,0,0,178.75,59.583333333333336,0,175,178.75,59.583333333333336,72,0,2.59,0.11,0,0,24.52,5.3,7.75,36.93,18.8,72,4.3,0,0,0.05,12.38,7.8,7.75,36.93,26.8,168.00000000000003,2.4305555555555554,3.911229539255288,171.0887704607447,48.23,7.17,10.6,13.62,6.15,35.78,6.82,14,22.64,6.08
9897,32033,1,1,5,6,2,0,0,0,0,3,3,3,2,0,0,0,3,39.666666666666664,1,1,1,0,0,0,1,50,45-65,primaria,0,1,4,1,4,3,metropolitana,13,0.02097902097902098,Ocupada(o),1,3,2,2,4,85,85,4,4,4,2,85,4,4,4,4,4,2,5,3.75,3.75,0,0,0,0,0,3.75,178.75,59.583333333333336,4,0,41.02,6.23,0,0,44.08,3.54,13.64,53.65,1.84,4,4.44,0.01,0.24,19.01,20.33,0.05,13.64,53.65,52.64,168,0.9375,0.08381206155547045,3.6661879384445295,1.03,0.15,0.23,0.29,0.13,0.77,0.15,0.3,0.49,0.13
9898,32035,0,0,1,6,1,0,0,0,0,0,1,1,0,0,1,0,1,67,1,0,0,0,0,0,1,67,66+,primaria,0,0,0,0,0,1,centro,8,1,Inactiva(o),0,7,2,85,2,85,85,1,2,2,4,85,5,5,85,85,85,1,2,0,0,21.25,0,21.25,21.25,0,21.25,21.25,21.25,0,0,44.4,0,0.55,0,32.23,6.34,9.5,74.98,0,0,10.47,0,0,2.2,19.56,0,9.5,74.98,51.28,168,NA,-12.443624593370458,33.69362459337046,10.2,1.28,1,2.31,0.99,9.73,1.9,3.43,2.7,0.16
9899,32037,0,0,2,7,2,0,0,0,0,0,2,1,0,0,2,0,2,75.5,1,1,1,0,0,0,1,76,66+,secundaria,0,0,0,0,0,2,centro,8,0,Inactiva(o),0,7,4,5,3,85,85,5,4,2,3,85,2,3,85,4,85,2,8,0,0,0,0,0,0,0,0,67,33.5,0,0,69.12,1.81,0,0,23.6,7,8.98,57.48999999999998,0,0,2.92,0,3.5,0.24,16.93,0,8.98,57.48999999999998,77.93,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9900,32038,1,0,4,7,1,0,0,0,0,3,3,3,3,0,0,0,3,32,0,0,0,0,0,0,0,21,12-24,primaria,0,1,48,8,6,4,metropolitana,13,0.3348467650397276,Ocupada(o),2,3,3,85,85,85,2,4,4,2,3,4,4,4,2,85,85,2,4,73.75,73.75,0,0,220.25,73.41666666666667,0,73.75,220.25,73.41666666666667,48,0,9.98,0.01,0,6.76,31.24,0.7,4.55,58.79,7.97,48,15.65,3.6,0,5.34,5.82,0.84,4.55,58.79,25.42,168.00000000000003,1.5364583333333333,-1.006900073806212,74.75690007380621,16.91,3.54,6.15,6.02,3.16,14.95,2.97,5.63,11.88,3.55
9900,32039,1,0,4,7,12,0,0,0,0,3,3,3,3,0,0,0,3,32,0,0,0,0,0,0,0,35,25-44,primaria,0,1,40,8,5,4,metropolitana,13,0.2735527809307605,Ocupada(o),2,5,2,85,85,85,4,4,4,2,2,4,4,4,4,85,85,2,1,60.25,60.25,0,0,0,0,0,60.25,220.25,73.41666666666667,40,0,12.01,1.88,0.24,2.7,45.89,2.82,6.83,41.59000000000001,14.04,40,28.28,6.11,4.23,1.28,5.66,0.34,6.83,41.59000000000001,33.68,168.00000000000003,1.50625,-0.8225861619908376,61.072586161990834,13.81,2.89,5.03,4.91,2.58,12.22,2.42,4.6,9.7,2.9
9901,32042,0,0,4,7,2,1,0,1,1,2,2,2,1,1,0,0,3,22.666666666666668,1,1,1,0,0,0,1,30,25-44,secundaria,1,0,0,0,0,4,norte,1,0,Inactiva(o),0,7,3,3,5,4,5,3,4,4,2,4,2,5,4,5,5,1,2,0,0,0,0,0,0,0,0,300,100,0,0,34.84,40.05,0,0.05,37.93,9.67,12.9,32.56,0,0,18.97,0,2.18,7.03,9.37,0.37,12.9,32.56,84.62,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9904,32052,0,0,3,7,2,0,1,1,2,4,3,3,0,1,0,0,5,23,1,1,1,0,0,0,1,38,25-44,técnica,0,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,1,4,4,4,85,1,1,2,2,85,2,3,85,2,2,1,4,0,0,0,0,0,0,0,0,125,20,0,0,36.31,32.29,0.03,0,24.72,9.09,6.97,58.58999999999999,0,0,3.57,0,0,0.4,15.93,4.83,6.97,58.58999999999999,77.72,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9904,32054,0,0,3,7,4,0,1,1,2,4,3,3,0,1,0,0,5,23,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,85,85,4,85,4,4,5,2,85,2,4,85,85,85,3,0,0,0,0,0,0,0,0,0,125,20,0,0,9.04,0.85,0,0,50.2,3.72,5.14,99.05,0,0,5.72,31.51,0.09,0.27,8.95,3.67,5.14,99.05,13.6,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
