"","FOLIO","id_hogar","g.alimentos","g.vestimenta","g.cuentas","g.hogar","g.salud","g.transporte","g.comunicaciones","g.recreacion","g.educacion","g.restaurantes","total_expenses","savings","n_personas","macrozona","quintil","n_menores_0_4","n_menores_5_14","n_trabajadores","edad_promedio","n_profesionales","income_person_week","ingreso_hogar","n_personas_cut","n_menores_0_4_cut","n_menores_5_14_cut","n_trabajadores_cut","n_profesionales_cut"
"11449","11423-1",11449,33.2362439273909,4.62313681265667,35.6906370272198,6.83021371216885,861.211210233931,0.0497633397459787,9.87351379024731,1.34328026317984,0,0.064079666844954,952.922078773385,-725.121205602653,2,"metropolitana",3,0,0,0,79.5,0,113.900436585366,227.800873170732,2,0,0,0,0
"11450","11424-1",11450,49.7156153350193,15.3870328813926,32.4566147217183,7.16110329463965,3.83319129683591,50.9624372766542,23.5965089574051,40.0493311691836,15.0406504065041,12.2575545777104,250.460039917063,-157.853637478039,2,"regiones",1,0,0,0,42.5,1,46.3032012195122,92.6064024390244,2,0,0,0,1
"11451","11425-1",11451,13.599512195122,3.45688496255041,23.8611510525981,7.69892865283793,4.96234328698427,9.13658536585366,10.2439024390244,0,8.53658536585366,4.24390243902439,85.7397957598487,-27.2032103939951,3,"regiones",1,0,0,1,43.3333333333333,0,19.5121951219512,58.5365853658537,3,0,0,1,0
"11452","11426-1",11452,176.858675680602,75.0203128381322,198.860687004852,59.7181171943162,121.249967487614,31.7360975609756,87.2088172938777,57.1156584733248,78.7995782852272,117.819427777794,1004.38733959672,0.880099427673807,5,"regiones",5,1,1,1,20.8,1,201.053487804878,1005.26743902439,5,1,1,1,1
"11453","11427-1",11453,16.2601302579554,0,11.2721535235882,0,0.453658536585366,14.2650406404821,19.4904559915164,0,0,0,61.7414389501275,84.0146586108482,2,"metropolitana",2,0,0,2,41.5,0,72.8780487804878,145.756097560976,2,0,0,2,0
"11454","11428-1",11454,120.818341749238,37.3861876966997,77.6587107806049,42.5336012031271,45.0337129139856,108.905739126959,24.2106673813991,17.7908067542214,0,31.137841925129,505.475609531364,575.631836061849,2,"regiones",5,0,0,2,38.5,2,540.553722796607,1081.10744559321,2,0,0,2,3
"11455","11429-1",11455,28.86,1.59066808059385,14.1015376458112,4.17362637362637,1.22439024390244,8.04610024122219,2.4390243902439,4.87804878048781,0,0,65.3133957558878,-9.20567217865203,1,"metropolitana",1,0,0,0,51,0,56.1077235772358,56.1077235772358,1,0,0,0,0
"11456","11430-1",11456,4.58536585365854,5.99858605296842,15.588536162658,0,0,86.4416899906704,4.39024390243902,2.4390243902439,0,0,119.443446352638,31.7528951107764,3,"regiones",2,0,1,2,20.3333333333333,0,50.3987804878049,151.196341463415,3,0,1,2,0
"11457","11431-1",11457,55.6629572575267,3.44810549796149,26.5990853460048,0,0,19.1387195121951,10,29.2893287919207,5.63008130081301,2.83536597275152,152.603643679173,-133.091448557222,4,"metropolitana",1,0,0,0,26.75,0,4.87804878048781,19.5121951219512,4,0,0,0,0
"11458","11432-1",11458,67.8436901179756,15.5709718046768,272.519425000756,83.2200901858732,72.9067698233358,187.248835320566,16.2329514597879,26.7197023182544,0,3.49802980645924,745.760465837686,206.993924406217,2,"regiones",5,0,0,2,48,2,476.377195121951,952.754390243903,2,0,0,2,3
"11459","11433-1",11459,84.4283095455928,8.18755796958253,33.0417929659492,14.2444111103449,6.70226634838334,20.7701068644701,13.4235895141587,13.4451442263323,0.203252032520325,12.677206166569,207.123636743903,34.2075827682919,3,"regiones",3,0,1,2,29,0,80.4437398373984,241.331219512195,3,0,1,2,0
"11460","11434-1",11460,27.0521951219512,79.2205699186992,220.706229466558,189.75979630126,29.7040650406504,321.258376405733,54.0730813901546,58.1440364513535,280.887540142276,229.79839185205,1490.60428209069,177.468329291428,5,"metropolitana",5,1,2,2,22.2,2,333.614522276423,1668.07261138211,5,1,3,2,3
"11461","11435-1",11461,97.6182445693598,5.28455280583079,85.6111015015234,46.6984876976944,12.9180124165564,64.6157068308208,15.8536585365854,63.4309662202827,190.498943089431,40.3023137709434,622.831987439028,-83.8412557317109,4,"metropolitana",5,0,0,0,26.25,1,134.747682926829,538.990731707317,4,0,0,0,1
"11462","11436-1",11462,55.5088188586701,6.45801190684382,23.2395956695363,2.63187543487594,28.0645217550214,11.580914316301,11.7693285925479,14.4698107903013,53.8617886178862,13.00537026221,220.590036204194,-89.4680849846817,3,"regiones",2,0,0,0,37.6666666666667,0,43.7073170731707,131.121951219512,3,0,0,0,0
"11463","11437-1",11463,11.88,10.1654471445471,25.4644674878526,0.146341463414634,6.51544715447154,23.7396587152685,8.44518895738408,6.00233879051119,11.1382113821138,6.44170463682659,109.93880573239,-16.7166512608453,3,"regiones",1,0,1,2,24,0,31.0740514905149,93.2221544715447,3,0,1,2,0
"11464","11438-1",11464,45.6824695121951,0.493107104984093,12.0529885619773,2.41006097560976,2.82509278897137,0,11.5676829268293,0,0,3.25594512195122,78.2873469925181,2.97289690992089,2,"metropolitana",1,0,0,0,79,0,40.6301219512195,81.260243902439,2,0,0,0,0
"11465","11439-1",11465,148.040594422875,29.1538529490919,61.4751666173508,33.6987340933192,66.8556261689236,31.6615852467607,12.6829268292683,9.81158548494665,39.9390243902439,26.8887195121951,460.207815714975,-136.97927912961,5,"metropolitana",4,0,1,3,31.2,0,64.6457073170732,323.228536585366,5,0,1,3,0
"11466","11440-1",11466,117.133388229582,17.3772156108348,90.7562835700994,176.372671978192,28.5710573163923,74.2837918636737,27.7242945237973,13.2661883433586,102.88974796748,15.2684750410105,663.643114444421,171.535422140945,3,"metropolitana",5,0,0,3,38.6666666666667,2,278.392845528455,835.178536585366,3,0,0,3,3
"11467","11441-1",11467,67.4499356043013,8.52208505162417,130.288659093346,95.4278200319413,68.5080967934992,291.89515778782,0.0222437653573372,15.869016071243,51.8292682926829,33.8065538986,763.618836390415,-215.651413626188,4,"metropolitana",5,2,0,1,18.25,2,136.991855691057,547.967422764228,4,2,0,1,3
"11468","11442-1",11468,111.282927156774,2.44715443122678,38.2081300813008,34.1675508475278,24.7274656546179,11.7355957756164,11.0975609756098,14.983032873807,0.203252032520325,0,248.852669829001,-118.44291373144,3,"metropolitana",4,0,1,1,28.5,0,138.375609756098,130.409756097561,3,0,1,1,0
"11469","11443-1",11469,25.4707317073171,1.36767722817415,7.23577237757241,0.975609756097561,4.86829268292683,1.6,4.39024390243902,4.87804878048781,0,0,50.7863764350149,9.45752600400954,1,"regiones",1,0,0,0,50,0,60.2439024390244,60.2439024390244,1,0,0,0,0
"11470","11444-1",11470,14.3292680842702,19.9660360155003,52.9515325264603,84.5691874004167,64.8710052427627,79.958057898336,10.9756097560976,23.7788898905285,0,16.7804877453316,368.180074559704,42.7044343833855,2,"regiones",4,0,0,1,65,0,205.442254471545,410.884508943089,2,0,0,1,0
"11471","11445-1",11471,72.7663252407167,16.274099883856,21.2689198606272,1.00813012099848,15.4370568773223,16.5938211580602,4.16260164586509,7.80487804878049,0,8.09024375357279,163.406076589799,-3.66997902882362,3,"regiones",2,0,0,2,41,0,53.2453658536585,159.736097560976,3,0,0,2,0
"11472","11446-1",11472,31.146683364496,4.78861792587653,52.5806731025126,0.700090334236676,48.3362159886869,34.8174427992771,7.07317073170732,5.20943587125302,0,39.9319099495816,224.584240067628,29.3842965177382,3,"metropolitana",3,0,0,3,49,1,84.6561788617886,253.968536585366,3,0,0,3,1
"11473","11447-1",11473,80.0556096965511,6.35934959101483,12.3829832189687,1.52032518836541,5.70243902439024,15.7560977098418,2.92682926829268,4.21951226955507,0,1.04878048780488,129.971926454785,59.7927076915568,4,"metropolitana",3,0,0,2,31.25,0,47.4411585365854,189.764634146341,4,0,0,2,0
"11474","11448-1",11474,39.4033525613624,14.3699725815854,75.697272907754,32.6396169658916,21.5808918615209,113.874809499224,39.0382713971812,16.0542745534413,107.926828950711,38.8445355214101,499.429826800082,340.595203716197,4,"metropolitana",5,0,2,1,22.5,2,210.00625762907,840.02503051628,4,0,3,1,3
"11475","11449-1",11475,21.9170730962986,2.59773769665877,26.7256097560976,11.1219512195122,2.29268291938596,8.78048780487805,0,5.57926829268293,0.101626016260163,1.31707317073171,80.4335099725059,38.775758320177,3,"metropolitana",2,0,1,1,31.3333333333333,0,39.7364227642277,119.209268292683,3,0,1,1,0
"11476","11450-1",11476,18.3826219512195,7.45965890991599,22.1677342465726,6.89329268292683,36.5911699088481,28.3536585365854,24.3531283138918,5.3287380699894,14.7560975609756,14.1768292682927,178.462929449218,80.4977583556602,3,"metropolitana",3,0,1,1,40,0,86.3202292682927,258.960687804878,3,0,1,1,0
"11477","11451-1",11477,20.3414634146341,4.41056896674924,15.1681382113821,0,17.2029692470838,14.009756097561,11.219512195122,7.47967478682355,10.9756097560976,8.09756097560976,108.905253651063,-68.1546926754533,3,"metropolitana",1,1,0,1,17.3333333333333,0,13.5835203252033,40.7505609756098,3,1,0,1,0
"11478","11452-1",11478,54.3238591513094,21.9815737514518,51.1182303528937,4.71222452857224,98.2196441866862,39.3649027293844,23.4121951219512,10.560279036329,16.1916141598916,2.05103845767357,321.935561476143,306.681116572637,5,"regiones",5,0,0,1,29.8,0,125.723335609756,628.61667804878,5,0,0,1,0
"11479","11453-1",11479,29.1546180241282,4.51045296167247,10.0449527799694,0.806504084889482,0,9.38617899080602,12.0975609756098,0,0.24390243902439,8.51869902820122,74.762869284301,-20.6165278208863,4,"metropolitana",1,1,1,1,18.75,0,13.5365853658537,54.1463414634146,4,1,1,1,0
"11480","11454-1",11480,10.106504263529,0,12.5071546303354,0,0,0,0,0,0,0,22.6136588938643,23.7278045207698,2,"metropolitana",1,0,0,1,58,0,23.1707317073171,46.3414634146341,2,0,0,1,0
"11481","11455-1",11481,33.2014634146341,0,15.5268398727466,3.62390243902439,6.09756097560976,6.34146341463415,11.8265853658537,0,0,0,76.6178154825026,-28.3251325556734,1,"regiones",1,0,0,0,87,0,48.2926829268293,48.2926829268293,1,0,0,0,0
"11482","11456-1",11482,31.9414634146341,33.7999292937164,53.5053658536585,11.2570356472796,7.7575821845175,11.5609756097561,19.5121951219512,12.0890774125133,95.9349593495935,1.02439024390244,278.382974131523,50.8853185514042,7,"metropolitana",4,1,0,3,30,1,47.0383275261324,329.268292682927,7,1,0,3,1
"11483","11458-1",11483,56.3381436540416,1.92701679064402,25.0663700381917,9.2194518141645,11.0533907689742,25.5195428641918,26.358823553697,11.8652802537372,98.9024390243902,22.7943683738003,289.044827135832,216.320967986119,4,"regiones",5,0,0,3,42,3,126.341448780488,505.365795121951,4,0,0,3,3
"11484","11459-1",11484,16.0741615853659,15.9009280088067,43.8254593495935,9.54910714285715,3.92061240721103,17.4395771911016,3.16829268292683,2.86339668644047,0.40650406504065,2.83972795497186,115.987767074316,-9.76052317187654,3,"regiones",1,0,2,1,15.3333333333333,0,35.409081300813,106.227243902439,3,0,3,1,0
"11485","11460-1",11485,46.3902438875524,8.74867444326617,39.8749135114651,95.7629056203606,69.5085577942736,318.257150497955,49.861717921527,10.2341463414634,9.49483401084011,117.325132555673,765.458276584377,51.8664832286312,3,"regiones",5,0,0,2,51,2,272.441586604336,817.324759813008,3,0,0,2,3
"11486","11461-1",11486,101.560487804878,47.1728525980912,178.33666861948,9.42164940044049,65.9795546129374,39.2027070490485,32.3854194585902,36.4184913707713,8.84146341463415,64.6722058429376,583.991500171809,55.9820722509555,2,"regiones",5,0,0,2,34.5,2,319.986786211382,639.973572422764,2,0,0,2,3
"11487","11462-1",11487,64.8681306643602,0,40.1730775355552,6.80084544112043,12.384877870141,20.6168142390194,9.53560975609756,18.0153417314393,0,6.06715928412289,178.461856521856,-9.23795408283153,2,"regiones",2,0,0,0,62.5,0,84.6119512195122,169.223902439024,2,0,0,0,0
"11488","11463-1",11488,132.209591270635,2.96946992321413,72.8545810113397,5.50027984465935,28.4551763538935,33.4842158040145,5.70421630329825,2.92941340196777,0,5.24308233172836,289.35002624475,-172.94758722036,3,"metropolitana",2,0,0,1,46.3333333333333,0,38.8008130081301,116.40243902439,3,0,0,1,0
"11489","11464-1",11489,45.8926017947313,0.164369034994698,21.4829034545628,5.76247152188929,7.52972352562881,20.5860162427949,40.0214710365854,16.0021139898533,16.260162601626,0.378048795374428,174.079881998041,56.7837765385445,4,"regiones",3,0,0,2,43,0,57.7159146341464,230.863658536585,4,0,0,2,0
"11490","11465-1",11490,23.0721951219512,4.81760339342524,17.5988767935594,0.580487804878049,5.96829268292683,10.990243902439,6.09756097560976,4.39024390243902,0,1.20487804878049,74.720382626009,70.9149832276495,3,"regiones",2,0,0,1,65.6666666666667,1,48.5451219512195,145.635365853659,3,0,0,1,1
"11491","11466-1",11491,28.5552843047351,0,118.716259705705,8.0669601392377,31.8097544695206,0.917398354134909,9.31170731707317,7.31707305163872,0,0,204.694437342045,-11.4188275859474,3,"metropolitana",3,0,0,0,80,0,64.4252032520325,193.275609756098,3,0,0,0,0
"11492","11467-1",11492,70.7455292790111,9.85721102863203,22.3179185864649,0,3.0753446447508,6.04878048780488,24.7900839664134,0,0,0,136.834867993077,-75.8592582369795,3,"metropolitana",1,2,0,1,8.66666666666667,0,20.3252032520325,60.9756097560976,3,2,0,1,0
"11493","11468-1",11493,14.8341463414634,0,2.20731707317073,6.26341463414634,0.634146341463415,0,2.4390243902439,0,0,4.71219512195122,31.090243902439,11.5926829268293,1,"metropolitana",1,0,0,0,86,0,42.6829268292683,42.6829268292683,1,0,0,0,0
"11494","11469-1",11494,60.1050304878049,4.27928294576598,36.2234119658751,0,0,20.5492424242424,15.5792682926829,0.836592117683244,5.36585365853659,3.80912786400591,146.747809756597,-51.3194560980604,4,"metropolitana",1,0,1,1,29.25,0,23.8570884146341,95.4283536585366,4,0,1,1,0
"11495","11470-1",11495,8.42926829268293,4.56910569105691,42.4670689215603,0,0.195121951219512,0,7.31707317073171,0,0,0,62.9776380272514,200.680898558115,1,"regiones",4,0,0,1,39,0,263.658536585366,263.658536585366,1,0,0,1,0
"11496","11471-1",11496,14.7463414634146,3.06910564143483,14.6790838771913,1.21951219512195,5.99088215181217,13.990243902439,19.5365853658537,0.396341448528011,14.7357723577236,0,88.3638684035192,-21.2906976718119,2,"regiones",1,0,0,0,32,1,33.5365853658537,67.0731707317073,2,0,0,0,1
"11497","11472-1",11497,61.658176483554,1.7734974446763,60.4883874479749,3.83348524064216,9.73362206519262,36.341463340201,9.75609756097561,1.57043097718775,121.468034171748,4.17888297908369,310.802077711236,-209.582565516114,3,"metropolitana",1,0,0,1,42.3333333333333,0,33.739837398374,101.219512195122,3,0,0,1,0
"11498","11474-1",11498,34.9881628287711,2.23577228825267,8.90943992773261,1.99105692049352,2.52536582388529,7.60130109089177,8.95975612733422,16.742520702331,17.520325203252,2.86813008378192,104.341830996726,-37.080611484531,4,"regiones",1,0,0,1,27.25,0,16.8153048780488,67.2612195121951,4,0,0,1,0
"11499","11475-1",11499,39.9278047440692,0.499702284350392,14.2380165046523,1.70731705828411,18.3514316012725,15.643690349947,7.80487804878049,5.84626381376044,0,0,104.019104405116,69.7562614485422,2,"metropolitana",2,0,0,1,73.5,0,86.8876829268293,173.775365853659,2,0,0,1,0
"11500","11476-1",11500,6.84016270335128,16.0827235970846,26.6913772083595,0,0,13.6292682629097,2.4390243902439,2.4390243902439,0,0,68.1215805521929,38.2198828624413,4,"regiones",1,0,1,1,26.25,0,26.5853658536585,106.341463414634,4,0,1,1,0
"11501","11477-1",11501,24.7102134146341,2.11919307043538,6.38719512195122,18.7429711751663,31.1619437063585,6.3984756097561,3.85036585365854,15.7788109756098,0,1.03963414634146,110.188803073911,28.4148554626739,2,"metropolitana",2,0,0,0,80.5,0,69.3018292682927,138.603658536585,2,0,0,0,0
"11502","11478-1",11502,65.1811542194646,51.3928737474524,98.005704899054,33.8584318653016,50.2338070287128,575.629193007855,56.4659643389021,25.1807490436443,22.479674796748,122.017330301929,1100.44488324906,-180.22548487508,4,"regiones",5,0,1,1,31,1,230.054849593496,920.219398373984,4,0,1,1,1
"11503","11479-1",11503,21.0702057981806,0.253226447262937,9.18993261625437,1.78997988942774,1.13795187655673,3.51837246087607,9.76216067216922,1.12511877138066,0.0426829268292683,0.108074358857492,47.9977058177951,-0.924535086087729,1,"regiones",1,0,0,1,20,0,47.0731707317073,47.0731707317073,1,0,0,1,0
"11504","11480-1",11504,5.95804873582793,0,78.780487804878,0,0,0.487804878048781,3.65853658536585,0,0,25.7073170731707,114.592195077291,12.8791049227087,2,"metropolitana",2,0,0,1,71,0,63.73565,127.4713,2,0,0,1,0
"11505","11481-1",11505,1.30731707317073,11.9163763066202,57.3119426914549,2.5073064610269,0,22.4155008047542,7.67609756097561,38.6674684730894,0,60.9372044075771,202.739213778669,-102.692393046962,1,"regiones",1,0,0,0,28,0,100.046820731707,100.046820731707,1,0,0,0,0
"11506","11482-1",11506,40.5512195121951,2.03252032520325,12.7713414634146,0,0.682926829268293,2.4390243902439,0,0,0,2.09756097560976,60.574593495935,37.1052845528455,2,"metropolitana",1,0,0,1,67,0,48.8399390243902,97.6798780487805,2,0,0,1,0
"11507","11483-1",11507,11.3364229453482,0,17.9013209794207,0.840108401084011,0.705691037061738,0,0,2.9593496331936,0,0,33.7428929961083,30.6988143209649,1,"metropolitana",1,0,0,0,75,0,64.4417073170732,64.4417073170732,1,0,0,0,0
"11508","11484-1",11508,151.070566218203,5.9429425494102,86.1934237655034,84.2881171766237,24.1687804878049,33.0123011664899,19.8436963926216,8.26993062139141,0.408094194996656,0.395640787202441,413.593493360248,-147.809273848053,3,"regiones",4,0,0,2,50,1,88.5947398373984,265.784219512195,3,0,0,2,1
"11509","11485-1",11509,25.209756097561,5.77205382507756,23.8090545559174,3.27193982220196,0,77.299558230146,11.4634146341463,23.8930295901944,0.16260162601626,17.0434814906525,187.924889871913,19.9908662256476,4,"regiones",3,0,2,2,19.5,0,51.9789390243903,207.915756097561,4,0,3,2,0
"11510","11486-1",11510,32.6370731707317,7.2121332130149,20.5806892906656,1.21951219512195,8.70933191940615,15.9512195121951,12.4390243902439,5.98536585365854,4.26829268292683,5.00975609756098,114.012398325526,3.80223582081581,3,"regiones",2,0,0,2,33.6666666666667,0,39.2715447154472,117.814634146341,3,0,0,2,0
"11511","11487-1",11511,63.6694372881256,0.038109098918477,13.9972516340974,0.852595911470309,2.90622322050481,0.746450066796327,4.93197306014196,0.490667194144238,0,0.961194964824836,88.593902439024,-31.2768292682923,2,"metropolitana",1,0,0,0,73,0,28.6585365853659,57.3170731707317,2,0,0,0,0
"11512","11488-1",11512,19.6712195121951,0.649593495934959,13.8170731707317,0,14.9908943089431,3.8917180380595,3.41219512195122,0,0,0,56.4326936478156,11.9738104172251,1,"metropolitana",1,0,0,0,76,0,68.4065040650407,68.4065040650407,1,0,0,0,0
"11513","11489-1",11513,135.235610723728,0,118.649435016203,15.5155270630308,35.942582246468,102.444977366661,49.4151816824291,54.8147103658537,0,12.6221037180831,524.640128182457,-44.7782989141646,4,"metropolitana",5,0,0,2,36.75,3,119.965457317073,479.861829268293,4,0,0,2,3
"11514","11490-1",11514,4.02344713164539,4.04148599819332,31.5107859078591,0.559372177055104,7.49880758807588,0.952682926829268,14.3853658536585,0.700090334236676,73.8821138211382,0.141138216344322,137.695289955036,-27.2152899550358,3,"regiones",1,1,0,1,21.3333333333333,1,36.8266666666667,110.48,3,1,0,1,1
"11515","11491-1",11515,30.8062907385113,2.19457698759653,26.3479415422629,2.30760972930164,21.2211934046565,16.4959350585938,7.25853658536585,0.406504055116235,12.619512195122,1.26636002576793,120.924460322295,-28.1927530052215,3,"metropolitana",1,0,0,2,35.3333333333333,0,30.9105691056911,92.7317073170732,3,0,0,2,0
"11516","11492-1",11516,33.5130380693438,12.8357623290953,43.0323143259423,15.9292884251508,11.1628803716609,184.846787428679,31.5237233839065,22.5590401643556,0.472610923811962,19.9553478728029,375.830793294749,-23.4701883679195,3,"regiones",4,0,0,2,37.3333333333333,2,117.45353497561,352.360604926829,3,0,0,2,3
"11517","11493-1",11517,70.2843092532274,0,25.7825799319685,25.1949170515335,9.10677504790185,17.9183501683502,18.7756097560976,4.60665042039825,0,0.57280118255728,172.241992812035,41.9499584074777,2,"metropolitana",3,0,0,2,52.5,0,107.095975609756,214.191951219512,2,0,0,2,0
"11518","11494-1",11518,85.6273125453987,1.42276071628442,19.7842968107681,3.0349830484048,2.64619855607968,18.0948876387369,5.11686444177854,3.12095668016447,0,21.7605195043443,160.60877994196,13.8741468873085,5,"metropolitana",2,0,1,2,38.2,0,34.8965853658537,174.482926829268,5,0,1,2,0
"11519","11495-1",11519,136.003301350663,23.8749021709997,59.8775377865037,115.540475571018,38.4503081390373,97.1425318999075,23.3526829268293,31.0803698740284,0,5.22715451124238,530.54926423023,-456.212434961937,2,"regiones",1,0,0,1,57.5,1,37.1684146341463,74.3368292682927,2,0,0,1,1
"11520","11496-1",11520,27.2215288562309,12.1393181253793,14.3248968736774,11.3112195121951,16.9791514933378,15.086667152963,21.3170731707317,9.46582537588029,0,1.3609756097561,129.206656170152,28.1813011784255,3,"regiones",2,0,2,1,14.6666666666667,0,52.4626524495257,157.387957348577,3,0,3,1,0
"11521","11497-1",11521,42.5326829268293,15.1876988335101,47.6689045560536,21.1009756097561,34.6045387062566,19.2457786116323,24.4545698204235,33.1219512195122,0,20.6010184937014,258.518118777675,-25.7254358508457,3,"metropolitana",3,1,0,2,20,0,77.5975609756098,232.792682926829,3,1,0,2,0
"11522","11498-1",11522,30.4924146468061,32.469333866194,15.4197008892922,5.63878706014753,31.3694590239864,44.8536585365854,23.0580756292252,60.0008512015893,0.431700923460293,46.8388349181242,290.572816695411,-166.182572792972,3,"regiones",2,0,1,1,29.3333333333333,0,41.4634146341463,124.390243902439,3,0,1,1,0
"11523","11499-1",11523,71.4595910127371,28.2424582458843,21.6121347196616,48.7344387176659,1.81149439179842,30.151273138624,21.5737986924331,14.1286698472707,35.9637681830511,69.4708417934893,343.148468742616,69.3635726720184,3,"regiones",4,0,1,2,25.3333333333333,2,137.504013804878,412.512041414634,3,0,1,2,3
"11524","11500-1",11524,53.7169512269555,6.86220964987796,17.0975609756098,2.04146341463415,13.4380589430894,7.18292682926829,11.80625,10.4502032172971,8.53658536585366,13.0946647532393,144.226874375825,-63.9829719368008,4,"metropolitana",1,0,1,1,24,0,20.0609756097561,80.2439024390244,4,0,1,1,0
"11525","11501-1",11525,66.6204878048781,4.45121951219512,12.9582926829268,6.33011664899258,15.9737009544008,0.975609756097561,0,2.17391304347826,0,6.73170731707317,116.215047720042,52.9617815482503,4,"metropolitana",2,1,0,2,21.75,0,42.2942073170732,169.176829268293,4,1,0,2,0
"11526","11502-1",11526,96.538538248946,2.03252030535442,12.7487801702236,1.18959355051925,22.062927037681,2.52032530249619,30.4339597494336,5.1219512195122,0.203252032520325,14.9959353563262,187.847782973013,-41.0185146803298,7,"metropolitana",2,2,0,0,23.2857142857143,0,20.9756097560976,146.829268292683,7,2,0,0,0
"11527","11503-1",11527,138.755635464051,14.7858170012872,49.4517603327029,21.4581626205232,30.3721249181054,71.5594176097641,15.6353390271681,41.2140429928575,22.2256097560976,38.9434021361058,444.401311858663,-204.221555761102,4,"metropolitana",3,0,0,2,43.75,0,60.0449390243902,240.179756097561,4,0,0,2,0
"11528","11504-1",11528,23.1185365853659,4.86975962245452,61.0535528455285,7.42354188759279,11.9469777306469,1.23011664899258,5.60731707317073,0.296924708377519,0,7.1677624602333,122.714489562363,21.4677299498325,2,"metropolitana",2,0,1,1,23,0,72.0911097560976,144.182219512195,2,0,1,1,0
"11529","11505-1",11529,65.3047144015478,13.9024390640879,79.2436971648922,3.65853658536585,34.2650406504065,40.390243902439,19.9975609756098,2.07967475705031,0.203252032520325,5.90081405869894,264.945973592619,-20.9606077389601,4,"regiones",3,0,1,2,38.5,1,60.9963414634146,243.985365853659,4,0,1,2,1
"11530","11506-1",11530,35.2321303502525,30.3101509872242,42.288285177233,25.2448189857213,63.6773862931343,2.4390243902439,25.8822830258759,41.891549019261,0,0,266.965628228946,-69.4046526191902,3,"regiones",3,1,0,0,38.3333333333333,1,65.8536585365854,197.560975609756,3,1,0,0,1
"11531","11507-1",11531,11.5064578276515,3.92664001333061,7.77892751607013,2.27595781187508,17.7704597942447,0.133863382564588,2.90244368216704,3.08148890116989,3.82113821138211,0.17237430207185,53.3697514425275,-15.0770685156983,2,"metropolitana",1,0,1,0,41,0,19.1463414634146,38.2926829268293,2,0,1,0,0
"11532","11508-1",11532,27.5269926936452,0,10.8504064643674,0,4.62059620596206,0,6.65853658536585,0,0,0,49.6565319493405,19.8556631726107,3,"regiones",1,0,0,0,71.6666666666667,0,23.1707317073171,69.5121951219512,3,0,0,0,0
"11533","11509-1",11533,12.4283536585366,0,9.42780487804878,0.356649792913023,0,0,1.21951219512195,0,0,0,23.4323205246203,13.8976794753797,1,"regiones",1,0,0,0,75,0,37.33,37.33,1,0,0,0,0
"11534","11510-1",11534,26.741154517197,11.2588410613776,92.7948332453186,55.6478068555159,32.1460377703029,42.3174864454218,6.54529732621535,62.8993057443689,0,57.4116734787595,387.762436444478,74.1074822547094,1,"regiones",5,0,0,0,53,1,461.869918699187,461.869918699187,1,0,0,0,1
"11535","11511-1",11535,48.6345580012624,5.50805052804795,50.3704814399946,5.09667285259809,18.6150038897485,10.9903101802757,17.9378579003181,13.2282343584305,17.7845528455285,0,188.165721996204,178.408992017454,7,"metropolitana",4,1,2,2,24.7142857142857,0,52.3678162876655,366.574714013659,7,1,3,2,0
"11536","11512-1",11536,74.5977610874068,13.4695310913949,23.5441132831332,0,7.8,44.78861786633,16.8292682926829,1.21951219512195,0.203252032520325,6.01199501015417,188.464050858744,78.7130223119875,5,"metropolitana",4,0,1,4,32.8,0,53.4354146341463,267.177073170732,5,0,1,3,0
"11537","11513-1",11537,68.609756097561,12.2288037066842,10.713897394246,2.68292682926829,3.00348432055749,30.2884734431101,12.6829268292683,2.63414634146342,36.9613821138211,18.5504519004581,198.356248976438,31.4510680967328,4,"metropolitana",3,0,1,3,29,0,57.4518292682927,229.807317073171,4,0,1,3,0
"11538","11514-1",11538,35.6882774390244,57.0599243811307,136.659027639087,64.1286963149523,39.9021806784533,57.3716463414634,34.9502253446448,22.4322242841994,62.1341463414634,36.6707317073171,546.997080471736,653.060513108849,5,"regiones",5,1,2,2,17,2,240.011518716117,1200.05759358059,5,1,3,2,3
"11539","11515-1",11539,42.6760663174234,3.91432126267811,6.62446422493672,7.51301980454178,4.33141978395557,0.857607725473777,3.78099334499981,5.22563659031096,0,0.949407544258648,75.8729365985788,-26.4785857449202,1,"regiones",1,0,0,0,68,0,49.3943508536585,49.3943508536585,1,0,0,0,0
"11540","11516-1",11540,61.1871949135385,3.12826532938227,26.8125,1.03396341463415,6.80487804878049,0,4.87560975609756,0.803353658536585,0,1.51219512195122,106.157960242921,57.2566739034207,2,"metropolitana",2,0,0,1,46.5,0,81.7073170731707,163.414634146341,2,0,0,1,0
"11541","11517-1",11541,81.5017395252585,35.5341689614815,59.9223877940397,87.9315618083048,29.1811884898499,104.942342205655,43.5160260872677,37.0461835253095,110.542550373553,71.0132612329455,661.131410003665,-437.675556345128,2,"regiones",3,0,0,1,26.5,1,111.727926829268,223.455853658537,2,0,0,1,1
"11542","11518-1",11542,8.08977251283088,0,8.21951219512195,0.169077333123287,0.670731707317073,2.4390243902439,0,1.69349367766462,0,0.170962865753085,21.4525746820548,30.4157383575794,1,"regiones",1,0,0,0,83,0,51.8683130396342,51.8683130396342,1,0,0,0,0
"11543","11519-1",11543,68.8005941525014,5.94443654573468,122.066350111664,25.4684470412212,27.0622173111138,17.0305548110426,20.0171667445949,0.361287317518998,0.351414445691565,7.78877935047572,294.891247831559,166.864849729417,2,"metropolitana",5,0,0,0,60,0,230.878048780488,461.756097560976,2,0,0,0,0
