id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w,savings,alimentos,vestimenta,cuentas,hogar,salud,transporte,comunicaciones,recreacion,educacion,restaurantes,total_expenses
5399,17397,1,0,1,7,3,1,0,1,0,1,4,4,1,1,0,5,33.8,1,0,0,0,0,0,1,31,25-44,técnica,0,1,50,3,norte,5,0.3181818181818182,Ocupada(o),3,2,3,85,2,3,2,3,2,2,1,3,2,2,2,85,85,1,1,70,70,0,0,0,0,0,70,220,44,50,0,22.07,22.99,0.03,0,16.97,5.84,11.09,36.76999999999999,2.24,168,168,1.4,-13.322471170361595,22.27,3.41,13.99,3.71,8.22,11.71,6.28,3.7,6.11,3.91,83.3224711703616
5399,17398,0,0,1,7,3,1,0,1,0,1,4,4,1,1,0,5,33.8,0,0,0,0,0,0,0,19,12-24,secundaria,1,0,0,3,norte,5,0,Inactiva(o),0,7,3,4,85,2,85,3,3,4,5,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,220,44,0,0,8.72,3.94,0,26.93,53.91,1.81,10.43,39.82,22.44,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5400,17401,0,0,4,7,2,1,0,1,0,1,2,2,1,0,0,3,18.666666666666668,1,1,1,0,0,0,1,22,12-24,primaria,0,0,0,1,metropolitana,13,0,Desocupada(o),0,7,4,4,4,4,85,2,4,4,2,85,4,4,85,2,5,3,0,0,0,0,0,0,0,0,0,70,23.333333333333332,0,0,18.49,23.1,0,0,53.08,3.8,8.63,60.89999999999999,0,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5402,17406,1,1,2,6,1,0,2,3,1,3,2,2,2,0,0,5,20.2,1,1,1,0,0,0,0,36,25-44,secundaria,0,1,48,2,centro,8,0.9884678747940692,Ocupada(o),2,3,2,2,2,2,4,4,2,2,4,4,2,4,2,4,4,3,0,150,150,0,0,151.75,30.35,0,150,151.75,30.35,48,0,22.12,5.08,0,0,29.81,2.82,3.61,53.23,3.33,168,168,3.125,-33.778234686724815,53.81,13.41,33.82,8.29,10.79,27.2,12.04,9.25,7.91,7.25,183.77823468672483
5403,17411,0,0,1,6,1,0,0,0,0,0,2,1,0,0,0,2,73.5,0,0,0,0,0,0,1,67,66+,secundaria,0,0,0,1,norte,4,1,Inactiva(o),0,7,4,85,85,85,85,3,3,3,4,85,4,4,85,85,85,2,2,0,0,42.5,0,42.5,21.25,0,42.5,42.5,21.25,0,0,41.3,6.37,0,0,53.81,5.91,10.46,50.15,0,168.00000000000003,168,NA,-6.946581821819777,18.21,1.18,11.71,2.59,5.38,3.77,3.29,1.69,0.37,1.27,49.44658182181978
5406,17417,0,0,2,6,1,0,1,1,0,1,2,1,0,0,0,3,29,1,0,0,0,0,0,1,56,45-65,primaria,0,0,12,1,centro,6,0.3076923076923077,Ocupada(o),1,3,5,85,4,2,4,4,5,5,1,3,4,4,4,85,85,1,2,20,20,0,2.375,67.375,22.458333333333332,0.7307692307692308,20.73,67.375,21.91025641025641,12,0,35.88,5.44,0,0,49.57,5.15,8.89,51.07000000000001,0,168,168,1.6666666666666667,-10.14133129364886,8.8,1.76,8.17,1.32,2.02,3.06,2.06,1.36,1.19,1.13,30.87133129364886
5407,17420,1,1,5,6,1,0,1,1,1,2,3,4,2,1,0,5,29.6,1,1,1,0,0,0,0,52,45-65,secundaria,0,1,84,3,norte,5,0.75,Ocupada(o),3,5,4,4,4,3,4,4,4,3,4,4,4,4,4,3,3,2,1,225,225,0,0,300,60,0,225,300,60,84,0,1.85,1.04,0,0,19.72,1.24,3.96,47.61,8.58,168.00000000000003,168,2.6785714285714284,8.290383882024798,56.97,11.23,39.11,10.6,18.62,32.36,16.27,10.4,10.71,10.45,216.7096161179752
5407,17421,1,1,5,6,2,0,1,1,1,2,3,4,2,1,0,5,29.6,1,1,1,0,0,0,1,47,45-65,técnica,0,1,48,3,norte,5,0.25,Ocupada(o),2,3,2,3,3,3,5,2,2,3,2,3,2,2,2,2,3,2,1,75,75,0,0,0,0,0,75,300,60,48,0,33.86,6.75,0,0,14.93,2.02,6.54,51.32,4.58,168,168,1.5625,2.763461294008266,18.99,3.74,13.04,3.53,6.21,10.79,5.42,3.47,3.57,3.48,72.23653870599173
5407,17423,0,0,5,6,3,0,1,1,1,2,3,4,2,1,0,5,29.6,0,0,0,0,0,0,0,17,12-24,primaria,1,0,0,3,norte,5,0,Inactiva(o),0,7,4,85,85,4,85,4,2,4,2,85,3,4,85,85,85,3,0,0,0,0,0,0,0,0,0,300,60,0,0,0.51,0.94,0,75.02,36.64,2.44,2.3,50.15,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
5408,17426,1,1,4,6,2,1,0,1,0,1,2,2,2,0,0,3,14,1,1,1,0,0,0,1,20,12-24,secundaria,0,1,5,2,norte,2,0.047619047619047616,Ocupada(o),2,3,3,2,1,3,1,3,1,4,1,1,1,96,3,4,4,1,4,5,5,0,0,0,0,0,5,105,35,5,0,18.36,27.7,21.9,0,50.99,1.77,7.58,31.18999999999999,3.51,168,168,1,-1.4283978819188825,1.3,0.43,1.43,0.21,0.37,0.97,0.49,0.3,0.53,0.39,6.428397881918882
5409,17429,1,1,4,7,2,1,1,3,1,3,2,3,2,1,0,5,22.8,1,1,1,0,0,0,1,44,25-44,universitaria,0,1,45,5,norte,5,0.16666666666666666,Ocupada(o),2,3,2,2,2,4,4,2,2,2,4,4,2,2,2,4,4,1,9,0,100,0,0,0,0,0,100,600,120,45,0,29.2,31.36,1.03,0.36,21.78,2.8,4.28,31.41,0.78,167.99999999999997,168,2.2222222222222223,10.750428897074787,14.42,5.1,14.83,5.84,7.13,16.49,5.72,5.51,8.3,5.92,89.24957110292522
5410,17434,1,0,2,6,8,1,0,1,0,1,2,1,1,1,0,3,33.666666666666664,1,0,0,0,0,0,0,28,25-44,universitaria,0,1,24,3,norte,5,1,Ocupada(o),1,1,5,85,5,5,4,4,4,5,4,4,4,4,4,85,85,3,0,75,75,0,0,0,0,87.5,162.5,162.5,54.166666666666664,24,0,6.16,16.93,0.18,0,60.44,3.74,13.96,42.58999999999999,0,168,168,3.125,-61.09633803288456,44.38,10.52,49.33,11.18,20.61,31.96,17.71,11.39,13.45,13.07,223.59633803288455
5412,17439,0,0,4,7,2,0,0,0,0,0,2,2,1,0,0,2,33,0,1,1,0,0,0,1,31,25-44,primaria,0,0,6,2,sur,10,0.1718213058419244,Ocupada(o),1,5,4,4,85,2,4,3,4,4,3,2,4,4,5,2,85,2,9,12.5,12.5,0,0,0,0,0,12.5,72.75,36.375,6,0,10.26,2.68,5.93,0,73.98,4.63,5.07,59.45,0,168,168,2.0833333333333335,-6.467626155873324,4.12,0.98,4.82,0.83,1.46,2.49,1.5,0.93,0.83,1.01,18.967626155873326
5413,17440,1,0,2,6,1,0,1,1,0,1,4,4,3,0,0,5,29.6,1,0,0,0,0,0,1,61,45-65,primaria,0,1,15,2,centro,6,0.15600624024961,Ocupada(o),4,3,4,85,5,85,3,3,4,2,1,3,4,2,4,85,85,2,4,25,25,0,37.5,197.75,39.55,5.850234009360374,30.85,197.75,33.22004680187207,15,0,28.45,2.93,0.51,0,54.95,4.93,7.59,53.37,0.27,168,168,1.6666666666666667,5.3966268306700345,8.53,1.36,4.44,0.97,1.77,3.65,1.87,1.05,0.77,1.04,25.453373169329968
5413,17441,1,0,2,6,3,0,1,1,0,1,4,4,3,0,0,5,29.6,1,0,0,0,0,0,1,41,25-44,secundaria,0,1,48,2,centro,6,0.37597503900156004,Ocupada(o),2,3,3,85,4,2,4,2,4,5,3,4,4,2,3,85,85,2,5,60.25,60.25,0,0,0,0,14.099063962558501,74.35,197.75,34.8698127925117,48,0,15.8,6.07,0,0,43.66,2.03,5.78,43.24,3.42,168.00000000000003,168,1.2552083333333333,13.00587066191478,20.56,3.27,10.71,2.33,4.27,8.79,4.51,2.54,1.87,2.51,61.34412933808521
5413,17443,0,0,2,6,8,0,1,1,0,1,4,4,3,0,0,5,29.6,0,0,0,0,0,0,0,18,12-24,primaria,1,0,0,2,centro,6,0,Inactiva(o),0,7,3,85,85,3,85,2,4,3,3,85,2,3,85,85,85,2,6,0,0,0,0,0,0,0,0,197.75,32.05,0,0,4.5,2.46,0,34.72,62.48,1.73,5.27,55.43000000000001,1.41,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
5414,17445,0,0,5,6,1,1,0,1,0,1,2,2,1,0,0,3,30,1,1,1,0,0,0,1,39,25-44,secundaria,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,4,4,4,4,85,3,3,3,3,4,4,4,4,4,4,2,2,0,0,0,0,162.5,54.166666666666664,0,0,162.5,54.166666666666664,0,0,33.28,46.46,0,0,24.05,2.85,10.35,51.00999999999999,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5415,17449,0,0,1,6,3,0,0,0,0,0,2,2,1,1,0,2,38.5,0,0,0,0,0,0,1,24,12-24,secundaria,1,0,0,4,norte,5,0,Inactiva(o),0,7,4,85,85,4,85,3,2,4,3,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,137.5,31.25,0,0,15.15,3.24,0,29.32,58.57,9.13,5.84,44.31000000000001,2.44,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5416,17450,0,0,3,6,1,0,0,0,0,0,5,3,1,2,0,5,40.2,1,0,0,0,0,0,1,55,45-65,técnica,0,0,0,3,metropolitana,13,0.2699055330634278,Inactiva(o),0,7,2,85,5,5,85,1,1,2,3,85,2,2,85,85,85,1,5,0,0,75,2,279.875,55.975,0.5398110661268556,75.54,279.875,55.68296221322537,0,0,72.3,2.93,4.04,0,36.11,6.03,7.17,39.42,0,168,168,NA,-23.214938485825012,27.17,3.01,16.38,5.27,11.59,12.64,6.87,5.01,5.32,5.5,98.75493848582502
5416,17453,0,0,3,6,3,0,0,0,0,0,5,3,1,2,0,5,40.2,0,0,0,0,0,0,0,23,12-24,secundaria,0,0,3,3,metropolitana,13,0.006747638326585695,Ocupada(o),1,4,5,85,85,3,85,1,5,5,1,85,5,4,85,85,85,2,5,1.875,1.875,0,0,0,0,0.01349527665317139,1.89,279.875,55.57769905533063,3,0,9.43,0.25,0,3.65,72.38,9.98,6.51,62.71,0.09,168,168,0.625,-0.5803734621456254,0.68,0.08,0.41,0.13,0.29,0.32,0.17,0.13,0.13,0.14,2.4703734621456253
5417,17456,1,0,5,7,3,0,0,0,0,0,2,1,1,2,0,2,49,1,0,0,0,0,0,0,34,25-44,universitaria,0,1,40,4,metropolitana,13,1,Ocupada(o),2,2,4,85,2,4,2,4,2,2,4,2,2,4,2,85,85,2,1,162.5,162.5,0,0,0,0,0,162.5,162.5,81.25,40,0,4.73,1.49,0.01,0,66.7,4.47,2.78,39.00000000000001,8.82,168,168,4.0625,-170.38460187689014,54.23,10.5,76.13,25.06,41.47,43.52,24.18,21.77,9.84,26.17,332.88460187689014
5419,17464,0,0,1,6,2,0,0,0,0,0,3,1,1,2,0,3,35.333333333333336,1,1,1,0,0,0,1,42,25-44,universitaria,0,0,0,2,norte,4,0,Inactiva(o),0,7,5,3,5,4,85,4,5,5,4,85,5,4,85,5,5,3,0,0,0,0,0,0,0,0,0,125,41.666666666666664,0,0,41.37,10.08,0,2.99,55.69,4.43,15,37.9,0.54,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5420,17467,0,0,5,6,2,0,0,0,0,0,2,2,0,0,0,2,71.5,1,1,1,0,0,0,0,76,66+,primaria,0,0,0,2,centro,6,0.6989247311827957,Inactiva(o),0,7,4,4,3,85,85,2,4,4,4,85,4,4,85,4,85,3,0,0,0,48.75,0,0,0,0,48.75,69.75,34.875,0,0,36.53,2.55,0,0,57.04,1.89,9.36,60.63,0,168,168,NA,-14.688260125604112,19.62,1.59,14.32,3.93,8.05,5.98,4.71,2.58,0.68,1.99,63.43826012560411
5421,17468,1,1,3,6,1,0,0,0,0,0,2,2,2,1,0,2,57.5,1,1,1,0,0,0,0,65,45-65,universitaria,0,1,30,5,metropolitana,13,0.8823529411764706,Ocupada(o),3,1,4,2,2,85,4,2,2,4,4,4,3,3,4,4,85,2,7,750,750,0,0,850,425,0,750,850,425,30,0,14.37,6.72,0,4.73,46.19,2.16,9.69,49.41,4.73,167.99999999999997,168,25,267.5363083956488,86.54,14.05,105.21,40.57,55.01,71.92,33.41,28.48,10.15,37.12,482.4636916043512
5422,17472,0,0,3,7,3,0,1,1,1,2,2,2,2,0,0,4,26,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,2,centro,8,0,Inactiva(o),0,7,5,3,85,2,85,3,1,2,4,85,1,2,85,85,85,1,6,0,0,0,0,0,0,0,0,150.75,28.4375,0,0,5.4,1.81,8.05,19.81,54.09,12.68,3.85,52.400000000000006,9.91,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5423,17474,1,0,4,6,1,0,0,0,0,0,2,1,1,0,0,2,75,0,1,1,0,0,0,0,66,66+,ninguna,0,1,45,3,centro,8,1,Ocupada(o),2,4,2,2,85,85,4,4,2,2,2,4,2,3,3,2,85,1,9,67.5,67.5,30,0,97.5,48.75,0,97.5,97.5,48.75,45,0,13.06,17.63,0,0,30.76,2.18,11.78,44.18,3.41,168,168,1.5,-20.38057191252934,33.37,2.84,25.84,7.79,15.96,12.62,9.35,4.67,1.08,4.35,117.88057191252935
5425,17480,0,0,2,7,1,0,0,0,0,0,3,1,0,1,0,3,63.666666666666664,1,1,1,0,0,0,1,77,66+,primaria,0,0,0,4,centro,7,0.14285714285714285,Inactiva(o),0,7,4,4,4,85,85,4,4,4,3,85,4,4,85,4,4,3,0,0,0,32.5,0,227.5,75.83333333333333,0,32.5,227.5,75.83333333333333,0,0,30.64,3.22,0,0,52.58,4.32,14,63.23999999999999,0,168,168,NA,-6.308342682186557,8.93,1.06,7.71,2.96,5.89,4.64,2.96,1.97,0.92,1.75,38.808342682186556
5429,17489,1,0,1,6,1,0,0,0,0,0,2,2,2,1,0,2,45,1,0,0,0,0,0,1,54,45-65,secundaria,0,1,30,5,sur,12,0.3333333333333333,Ocupada(o),2,2,5,3,5,85,5,4,3,4,5,5,5,5,5,85,85,2,1,200,200,0,0,600,300,0,200,600,300,30,0,7.83,2.06,2.31,0,61.29,6.24,5.23,50.48,2.56,168,168,6.666666666666667,40.356627920967085,20.84,6.78,35.11,12.63,15.93,27.85,11.41,10.28,6.24,12.57,159.64337207903293
5432,17495,1,0,5,7,1,0,0,0,0,0,2,1,1,1,0,2,69.5,1,0,0,0,0,0,0,66,66+,técnica,0,1,50,4,norte,5,1,Ocupada(o),2,1,4,85,2,85,4,4,4,4,2,4,2,2,2,85,85,2,3,150,150,0,0,150,75,0,150,150,75,50,0,20.19,0.06,0,0,53.34,0.69,8.12,34.38999999999999,1.21,168,168,3,-73.58288918992102,47.27,6.03,48.56,17.78,33.07,27.68,17.67,11.48,2.99,11.05,223.58288918992102
5433,17497,0,0,2,7,1,0,0,0,0,0,2,2,0,1,0,2,71,1,1,1,0,0,0,0,74,66+,técnica,0,0,0,1,norte,3,1,Inactiva(o),0,7,4,4,2,85,85,5,4,4,4,85,4,4,85,4,85,2,5,0,0,50,0,50,25,0,50,50,25,0,0,21.69,0.4,0,0,70.83,3.06,12.56,59.46,0,168,168,NA,-48.56277768210711,32.69,2.5,24.06,5.69,11.4,7.99,6.61,3.89,0.86,2.86,98.56277768210711
5434,17501,0,0,5,6,3,0,0,0,0,0,3,1,0,0,0,3,39.333333333333336,0,0,0,0,0,0,0,23,12-24,secundaria,1,0,0,2,centro,8,0,Inactiva(o),0,7,5,85,85,5,85,5,5,5,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,123.75,41.25,0,0,17.15,10.98,0,0,63.04,2.54,14.65,59.64,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5435,17502,1,1,2,6,1,1,0,1,0,1,4,4,3,2,0,5,36.2,1,1,1,0,0,0,0,60,45-65,secundaria,0,1,56,5,metropolitana,13,0.1593625498007968,Ocupada(o),1,2,4,2,4,85,2,2,2,2,4,2,1,4,4,2,4,2,1,150,150,0,0,941.25,188.25,0,150,941.25,188.25,56,0,13,13.78,0,0.01,40.35,2.58,6.14,31.42000000000001,4.72,167.99999999999997,168,2.6785714285714284,38.147495344661706,20.62,3.91,16.77,7.54,11.68,20.72,7.14,7.15,6.64,9.68,111.8525046553383
5435,17504,1,1,2,6,3,1,0,1,0,1,4,4,3,2,0,5,36.2,1,1,1,0,0,0,1,35,25-44,universitaria,0,1,45,5,metropolitana,13,0.7171314741035857,Ocupada(o),2,1,2,2,2,2,3,1,1,1,4,3,1,1,1,4,2,1,1,675,675,0,0,0,0,0,675,941.25,188.25,45,0,12.03,13.82,0,12.37,41.9,4.16,4.43,31.480000000000008,2.81,168,168,15,171.6637290509777,92.8,17.58,75.48,33.92,52.56,93.25,32.13,32.15,29.9,43.56,503.33627094902226
5435,17505,1,1,2,6,7,1,0,1,0,1,4,4,3,2,0,5,36.2,1,1,1,0,0,0,0,25,25-44,técnica,0,1,54,5,metropolitana,13,0.12350597609561753,Ocupada(o),2,2,5,2,2,1,3,4,4,2,2,3,2,1,1,4,5,2,1,116.25,116.25,0,0,0,0,0,116.25,941.25,188.25,54,0,5.48,10.9,0,0,35.49,1.03,5.65,52.56000000000001,2.89,168,168,2.1527777777777777,29.564308892112827,15.98,3.03,13,5.84,9.05,16.06,5.53,5.54,5.15,7.5,86.68569110788718
5436,17508,0,0,2,7,2,1,0,2,1,2,4,2,3,1,0,6,37.333333333333336,1,1,1,0,0,0,1,62,45-65,secundaria,0,0,0,3,sur,9,0,Inactiva(o),0,7,5,5,5,85,85,5,5,5,5,85,5,5,85,4,4,2,3,0,0,0,0,0,0,0,0,330,55,0,0,24.74,5,0,0,66.5,2.9,12.85,56.00999999999999,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
5437,17513,1,1,3,6,1,1,0,2,1,2,2,3,1,1,0,4,26.5,1,1,1,0,0,0,0,46,45-65,secundaria,0,1,72,3,centro,7,1,Ocupada(o),3,3,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,187.5,187.5,0,0,187.5,46.875,0,187.5,187.5,46.875,72,0,4.15,7.68,0,0,14.46,1.61,9.3,50.15,8.65,168,168,2.6041666666666665,-68.3959528734461,54.01,12.56,49.65,11.23,22.03,37.4,19.57,12.42,22.66,14.38,255.8959528734461
5437,17515,0,0,3,6,3,1,0,2,1,2,2,3,1,1,0,4,26.5,0,0,0,0,0,0,0,14,12-24,primaria,1,0,0,3,centro,7,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,4,85,4,4,3,85,85,3,0,0,0,0,0,0,0,0,0,187.5,46.875,0,0,0.91,4.52,0,46.99,27.83,1.71,11.2,70.33000000000001,4.51,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5438,17517,1,0,3,6,1,0,1,1,0,1,1,1,1,1,0,2,22.5,1,1,0,0,0,0,1,37,25-44,universitaria,0,1,45,4,norte,15,1,Ocupada(o),2,1,1,85,2,4,2,4,3,4,2,3,2,2,2,85,85,2,9,150,150,0,15,165,82.5,15,165,165,82.5,45,0,6.66,8.56,0.1,0,50.72,3.12,10.31,41.88,1.65,167.99999999999997,168,3.3333333333333335,-97.91237300053852,32.6,17.17,66.43,16,19.79,39.07,19.28,16.96,16.43,19.17,262.91237300053854
5439,17519,0,0,4,7,1,0,0,0,0,0,2,2,1,0,0,2,69,1,1,1,0,0,0,1,73,66+,primaria,0,0,0,3,metropolitana,13,0.328537170263789,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,4,4,85,2,4,0,0,34.25,0,104.25,52.125,0,34.25,104.25,52.125,0,0,32.07,6.94,0,0,54.53,11.4,15.18,45.03000000000001,2.85,168,168,NA,-6.747997712721387,12.78,0.91,9.11,2.4,4.9,4.07,3.07,1.57,0.42,1.77,40.997997712721386
5439,17520,1,1,4,7,2,0,0,0,0,0,2,2,1,0,0,2,69,1,1,1,0,0,0,0,65,45-65,primaria,0,1,45,3,metropolitana,13,0.6714628297362111,Ocupada(o),2,6,4,4,4,85,3,4,4,4,3,3,4,4,4,4,85,2,4,70,70,0,0,0,0,0,70,104.25,52.125,45,0,9.11,0.85,0,0,37.09,1.95,18.6,39.28000000000001,16.12,168,168,1.5555555555555556,-13.791528171985316,26.13,1.85,18.62,4.9,10.01,8.31,6.28,3.21,0.86,3.62,83.79152817198532
5440,17521,1,0,1,6,1,0,0,1,1,1,1,2,1,1,0,2,24,1,0,0,0,0,0,1,36,25-44,técnica,0,1,45,2,norte,15,1,Ocupada(o),3,2,2,85,2,85,4,4,2,2,2,4,3,2,2,85,85,2,4,75,75,0,0,75,37.5,0,75,75,37.5,45,0,11.57,13.96,0.48,0,27.27,2.89,10.45,53.80000000000001,2.58,168,168,1.6666666666666667,-96.6703046943515,29.95,10.12,43.7,7.51,12.35,23.78,13.1,9.49,11.05,10.63,171.6703046943515
5440,17522,0,0,1,6,3,0,0,1,1,1,1,2,1,1,0,2,24,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,2,norte,15,0,Menor de 15 años,0,7,4,85,85,5,85,4,4,3,2,85,2,3,85,85,85,2,4,0,0,0,0,0,0,0,0,75,37.5,0,0,2.23,0,0,42.48,46.51,3.25,11.09,59.41,3.03,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5443,17528,0,0,1,6,1,0,0,0,0,0,1,1,0,0,0,1,23,0,0,0,0,0,0,0,23,12-24,secundaria,1,0,0,3,sur,10,0,Inactiva(o),0,7,3,85,85,2,85,4,4,1,4,85,4,4,85,85,85,1,6,0,0,0,50,50,50,0,0,50,0,0,0,2.42,0.3,0,63.1,45.06,3.63,6.75,44.82999999999999,1.91,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5445,17530,1,0,1,6,1,0,0,0,0,0,1,1,1,0,0,1,35,1,0,0,0,0,0,0,35,25-44,secundaria,0,1,60,5,sur,10,1,Ocupada(o),2,3,4,85,5,4,5,1,4,3,4,4,2,3,4,85,85,1,8,200,200,0,0,200,200,0,200,200,200,60,0,16.55,0,0.93,0,38.3,1.92,6.64,42.91000000000001,0.75,168,168,3.3333333333333335,-117.95914672769172,33.75,15.99,80.48,22.56,25.58,51.6,22.2,20.11,19.54,26.14,317.95914672769175
5448,17539,1,0,1,7,1,0,1,1,0,1,2,2,1,1,0,3,43.666666666666664,1,0,0,0,0,0,1,38,25-44,universitaria,0,1,50,4,norte,2,0.9137577002053389,Ocupada(o),3,1,2,85,2,2,3,3,1,1,3,3,1,1,1,85,85,1,1,222.5,222.5,0,0,243.5,81.16666666666667,0,222.5,243.5,81.16666666666667,50,0,16.96,30.95,0.24,0,30.65,0.98,6.19,30.88000000000001,1.15,168,168,4.45,-34.96320301695323,49.29,11.66,57.23,18.85,27.85,35.8,19.59,15.09,7.93,14.17,257.46320301695323
5448,17540,0,0,1,7,11,0,1,1,0,1,2,2,1,1,0,3,43.666666666666664,1,0,0,0,0,0,1,87,66+,primaria,0,0,0,4,norte,2,0.08624229979466119,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,21,0,0,0,0,21,243.5,81.16666666666667,0,0,30.39,1.94,0,0,59.8,3.53,5.65,66.69,0,168,168,NA,-3.2998978128360346,4.65,1.1,5.4,1.78,2.63,3.38,1.85,1.42,0.75,1.34,24.299897812836036
5451,17549,1,1,2,6,1,0,0,0,0,0,2,2,2,0,0,2,50.5,1,1,1,0,0,0,0,59,45-65,primaria,0,1,32,5,norte,15,0.36363636363636365,Ocupada(o),2,5,4,5,4,85,4,4,3,4,4,4,4,4,4,4,4,2,1,100,100,0,0,275,137.5,0,100,275,137.5,32,0,5.07,0.43,0,0,51.3,2.68,11.45,59.27,5.8,168,168,3.125,-20.09560587650771,18.84,4.76,26.65,9.26,12.28,20.29,8.91,6.95,3.68,8.47,120.0956058765077
5451,17550,1,1,2,6,2,0,0,0,0,0,2,2,2,0,0,2,50.5,1,1,1,0,0,0,1,42,25-44,secundaria,0,1,48,5,norte,15,0.6363636363636364,Ocupada(o),1,3,4,4,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,175,175,0,0,0,0,0,175,275,137.5,48,0,4.85,0,0,0,52.26,2.8,8.65,51.44,0,168,168,3.6458333333333335,-35.1673102838885,32.97,8.33,46.65,16.21,21.49,35.5,15.6,12.16,6.44,14.82,210.1673102838885
5452,17551,1,1,2,6,1,0,0,0,2,2,2,4,1,0,0,4,31.25,1,1,1,0,0,0,0,51,45-65,secundaria,0,1,84,1,norte,4,1,Ocupada(o),2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,91.25,91.25,0,2.47475,93.72475,23.4311875,2.47475,93.72,93.72475,23.4311875,84,0,2.05,2.8,0,0,15.18,1.12,6.82,54.4,1.63,168,168,1.0863095238095237,-40.59390165172489,46.08,6.28,28.27,4.41,9.27,14.71,9.28,5.03,5.96,5.03,134.3139016517249
5452,17553,0,0,2,6,3,0,0,0,2,2,2,4,1,0,0,4,31.25,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,1,norte,4,0,Inactiva(o),0,7,5,85,85,2,85,4,2,1,1,85,1,2,85,85,85,1,6,0,0,0,0,0,0,0,0,93.72475,22.8125,0,0,5.8,11.53,0,49.12,42.21,8.47,7.31,41.39,2.17,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5452,17554,0,0,2,6,3,0,0,0,2,2,2,4,1,0,0,4,31.25,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,1,norte,4,0,Inactiva(o),0,7,2,85,85,4,85,4,1,1,4,85,1,1,85,85,85,1,6,0,0,0,0,0,0,0,0,93.72475,22.8125,0,0,6.71,1.53,0,45.83,49.55,3.58,9.54,48.21,3.05,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5454,17557,0,0,2,7,2,1,1,3,1,3,2,2,0,1,0,5,18,1,1,1,0,0,0,1,31,25-44,secundaria,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,1,1,4,85,85,2,2,2,2,85,3,2,85,2,4,2,9,0,0,0,0,0,0,0,0,300,50,0,0,62.5,20.23,0.14,7.23,41.3,1.19,9.61,24.59999999999999,1.2,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
